feature,n_methods,score,mw_rank_score,rf_rank_score,elastic_net_rank_score,mi_rank_score,in_mann_whitney,in_random_forest,in_elastic_net,in_mutual_info
s__Ellagibacter_isourolithinifaciens,3,2.51146737920285,0.5555555555555556,0.9959919839679359,0.0,0.9599198396793587,1,1,0,1
s__Isoptericola_variabilis,3,2.5056112224448897,0.7,0.9539078156312625,0.0,0.8517034068136272,1,1,0,1
s__GGB9634_SGB15101,3,2.4850144733912267,0.7555555555555555,0.9899799599198397,0.0,0.7394789579158316,1,1,0,1
s__Streptococcus_vestibularis,3,2.45437541750167,0.9333333333333333,0.9919839679358717,0.0,0.5290581162324649,1,1,0,1
s__GGB4659_SGB6447,3,2.4451569806279227,0.5333333333333333,0.9418837675350702,0.0,0.969939879759519,1,1,0,1
s__Enterocloster_aldenensis,3,2.4254063682921396,0.9444444444444444,0.9759519038076152,0.0,0.5050100200400802,1,1,0,1
s__Lachnospiraceae_bacterium_AM48_27BH,3,2.422909310684862,0.0,0.8957915831663327,0.7936507936507937,0.7334669338677355,0,1,1,1
s__Streptococcus_anginosus,3,2.3924293030505455,0.9555555555555556,0.9338677354709419,0.0,0.503006012024048,1,1,0,1
s__Bacteroides_cellulosilyticus,3,2.3885230779018354,0.0,0.969939879759519,0.8253968253968254,0.5931863727454909,0,1,1,1
s__GGB9491_SGB14888,3,2.360565575595636,0.8555555555555556,0.8436873747494991,0.0,0.6613226452905812,1,1,0,1
s__GGB9412_SGB14770,3,2.3508604510608517,0.0,0.9038076152304609,0.9841269841269842,0.46292585170340683,0,1,1,1
s__Veillonella_atypica,3,2.345847250055667,0.6444444444444444,0.7494989979959921,0.0,0.9519038076152304,1,1,0,1
s__Ruminococcus_lactaris,3,2.3440849953876004,0.0,0.9719438877755511,0.46031746031746035,0.9118236472945892,0,1,1,1
s__Lachnoclostridium_sp_An138,3,2.317212202182142,0.8222222222222222,0.9819639278557114,0.0,0.5130260521042085,1,1,0,1
s__Clostridia_bacterium_UC5_1_1D1,3,2.3155867290135825,0.7444444444444445,0.8797595190380761,0.0,0.6913827655310621,1,1,0,1
s__Mediterraneibacter_glycyrrhizinilyticus,3,2.296838120685816,0.6555555555555556,0.8717434869739479,0.0,0.7695390781563126,1,1,0,1
s__GGB2848_SGB3813,3,2.2034863377548746,0.0,0.8096192384769539,0.4920634920634921,0.9018036072144289,0,1,1,1
s__Lactococcus_lactis,3,2.18793141839234,0.0,0.8276553106212425,0.4444444444444444,0.9158316633266533,0,1,1,1
s__Veillonella_dispar,3,2.1718993542640836,0.4444444444444444,0.9979959919839679,0.0,0.7294589178356714,1,1,0,1
s__Phocaeicola_dorei,3,2.146101727264052,0.0,0.9639278557114228,0.6190476190476191,0.56312625250501,0,1,1,1
s__Collinsella_bouchesdurhonensis,3,2.1118013805388554,0.3222222222222222,0.8977955911823647,0.0,0.8917835671342685,1,1,0,1
s__GGB9715_SGB15265,3,2.0729395298533575,0.0,0.9498997995991983,0.9206349206349207,0.20240480961923846,0,1,1,1
s__GGB4689_SGB6487,3,2.0722778891115565,0.2666666666666667,0.8517034068136272,0.0,0.9539078156312625,1,1,0,1
s__Holdemanella_porci,3,2.0722556223558226,0.38888888888888884,0.8557114228456913,0.0,0.8276553106212425,1,1,0,1
s__GGB33586_SGB53517,3,2.067512803384547,0.4222222222222223,0.9679358717434869,0.0,0.6773547094188377,1,1,0,1
s__GGB42639_SGB59836,3,2.0495880650189267,0.8111111111111111,0.7735470941883767,0.0,0.4649298597194389,1,1,0,1
s__GGB3511_SGB4688,3,2.0228011578712985,0.8444444444444444,0.5130260521042085,0.0,0.6653306613226453,1,1,0,1
s__GGB3491_SGB4665,3,2.0119604287940964,0.0,0.9298597194388778,0.2063492063492064,0.875751503006012,0,1,1,1
s__GGB4604_SGB6371,3,2.0066164074180106,0.0,0.5691382765531062,0.5396825396825398,0.8977955911823647,0,1,1,1
s__Alistipes_indistinctus,3,1.986608136908738,0.0,0.9378757515030061,0.9365079365079365,0.11222444889779559,0,1,1,1
s__Clostridium_butyricum,3,1.9277443776441774,0.6111111111111112,0.7374749498997997,0.0,0.5791583166332666,1,1,0,1
s__GGB9641_SGB15117,3,1.9191080573846104,0.0,0.7955911823647295,0.873015873015873,0.25050100200400804,0,1,1,1
s__GGB9614_SGB15049,3,1.9143175239367625,0.3111111111111111,0.9478957915831663,0.0,0.655310621242485,1,1,0,1
s__Rothia_mucilaginosa,3,1.8896459585838343,0.7333333333333334,0.1823647294589178,0.0,0.9739478957915831,1,1,0,1
s__Dysosmobacter_welbionis,3,1.8533956802493876,0.7111111111111111,0.9178356713426854,0.0,0.22444889779559118,1,1,0,1
s__GGB9189_SGB14128,3,1.8468937875751505,0.4,0.8076152304609219,0.0,0.6392785571142284,1,1,0,1
s__Mediterraneibacter_massiliensis,3,1.8415561281292745,0.0,0.687374749498998,0.4126984126984127,0.7414829659318638,0,1,1,1
s__Blautia_schinkii,3,1.8407704297483858,0.011111111111111072,0.9198396793587175,0.0,0.9098196392785571,1,1,0,1
s__GGB1266_SGB1699,3,1.8366956134491204,0.37777777777777777,0.7555110220440882,0.0,0.7034068136272544,1,1,0,1
s__Neglectibacter_timonensis,3,1.8265737824856059,0.0,0.5571142284569138,0.5079365079365079,0.7615230460921844,0,1,1,1
s__Intestinibacter_bartlettii,3,1.7826764640391892,0.0,0.7775551102204409,0.8888888888888888,0.11623246492985972,0,1,1,1
s__Clostridium_sp_AT4,3,1.7726786907147627,0.7666666666666666,0.4308617234468938,0.0,0.5751503006012024,1,1,0,1
s__GGB3538_SGB4728,3,1.7360944110443106,0.5777777777777777,0.8837675350701403,0.0,0.27454909819639284,1,1,0,1
s__Enterocloster_clostridioformis,3,1.7303941215764862,0.8666666666666667,0.21643286573146292,0.0,0.6472945891783567,1,1,0,1
s__Lachnospira_eligens,3,1.7070331138467412,0.0,0.625250501002004,0.23809523809523814,0.8436873747494991,0,1,1,1
s__Leuconostoc_mesenteroides,3,1.6974615898463594,0.6333333333333333,0.9158316633266533,0.0,0.14829659318637278,1,1,0,1
s__GGB3653_SGB4964,3,1.6755733689601424,0.0,0.6933867735470942,0.7777777777777778,0.20440881763527052,0,1,1,1
s__GGB34228_SGB53814,3,1.6725673569360944,0.2777777777777778,0.9218436873747495,0.0,0.47294589178356716,1,1,0,1
s__Erysipelatoclostridium_ramosum,3,1.6588287686484078,0.6888888888888889,0.8296593186372745,0.0,0.14028056112224452,1,1,0,1
s__Bifidobacterium_catenulatum,3,1.6209752839011355,0.4666666666666667,0.6392785571142284,0.0,0.5150300601202404,1,1,0,1
s__GGB9636_SGB15108,3,1.6171899354264085,0.24444444444444446,0.8156312625250501,0.0,0.5571142284569138,1,1,0,1
s__GGB9719_SGB53514,3,1.5769316410598977,0.2222222222222222,0.5951903807615231,0.0,0.7595190380761523,1,1,0,1
s__Lachnotalea_sp_AF33_28,3,1.5654801666825715,0.0,0.6172344689378757,0.3650793650793651,0.5831663326653307,0,1,1,1
s__Senegalimassilia_SGB14826,3,1.543910042306836,0.47777777777777775,0.6613226452905812,0.0,0.4048096192384769,1,1,0,1
s__GGB9618_SGB15065,3,1.5430193720774883,0.3666666666666667,0.8857715430861723,0.0,0.29058116232464926,1,1,0,1
s__GGB9635_SGB15103,3,1.52812291249165,0.1333333333333333,0.685370741482966,0.0,0.7094188376753507,1,1,0,1
s__GGB9198_SGB14137,3,1.524315297261189,0.033333333333333326,0.8637274549098196,0.0,0.6272545090180361,1,1,0,1
s__GGB3619_SGB4894,3,1.5177974997614276,0.0,0.46893787575150303,0.5238095238095238,0.5250501002004009,0,1,1,1
s__Escherichia_coli,3,1.5152209180265293,0.0,0.6833667334669339,0.38095238095238093,0.45090180360721444,0,1,1,1
s__Eisenbergiella_massiliensis,3,1.5083723001558673,0.5444444444444445,0.7414829659318638,0.0,0.22244488977955912,1,1,0,1
s__GGB3304_SGB4365,3,1.471097751057671,0.1444444444444445,0.8697394789579158,0.0,0.45691382765531063,1,1,0,1
s__GGB4642_SGB6422,3,1.4563126252505012,0.30000000000000004,0.3527054108216433,0.0,0.8036072144288577,1,1,0,1
s__GGB2652_SGB3573,3,1.4529948786461813,0.5111111111111111,0.5711422845691383,0.0,0.3707414829659319,1,1,0,1
s__GGB9480_SGB14874,3,1.4453128479180584,0.6777777777777778,0.4188376753507014,0.0,0.3486973947895792,1,1,0,1
s__Mediterraneibacter_SGB48424,3,1.4170340681362723,0.9,0.44889779559118237,0.0,0.06813627254509014,1,1,0,1
s__GGB2653_SGB3574,3,1.3884276489486909,0.0,0.6513026052104208,0.6349206349206349,0.10220440881763526,0,1,1,1
s__Blautia_sp_MSK_20_85,3,1.3748767376021886,0.0,0.6212424849699398,0.5873015873015873,0.16633266533066138,0,1,1,1
s__Clostridium_sp_OM07_10AC,3,1.3690492095301714,0.28888888888888886,0.7615230460921844,0.0,0.3186372745490982,1,1,0,1
s__GGB4597_SGB6359,3,1.3527372204726915,0.0,0.4889779559118237,0.39682539682539686,0.46693386773547096,0,1,1,1
s__GGB36267_SGB14177,3,1.3415720329547987,0.11111111111111116,0.7995991983967936,0.0,0.4308617234468938,1,1,0,1
s__Pseudoflavonifractor_sp_An184,3,1.3138721888220886,0.15555555555555556,0.6472945891783567,0.0,0.5110220440881763,1,1,0,1
s__Pseudoflavonifractor_capillosus,3,1.309857810859815,0.0,0.597194388777555,0.47619047619047616,0.23647294589178358,0,1,1,1
s__Blautia_producta,3,1.298997995991984,0.8,0.11623246492985972,0.0,0.3827655310621243,1,1,0,1
s__GGB4754_SGB6584,3,1.296192384769539,0.19999999999999996,0.6773547094188377,0.0,0.4188376753507014,1,1,0,1
s__Eubacterium_sp_AF16_48,3,1.2945573687056653,0.0,0.6372745490981964,0.6031746031746033,0.054108216432865786,0,1,1,1
s__Traorella_massiliensis,3,1.2712727041384355,0.0,0.17835671342685366,0.12698412698412698,0.9659318637274549,0,1,1,1
s__Veillonella_rogosae,3,1.2699621465152529,0.1777777777777778,0.3186372745490982,0.0,0.7735470941883767,1,1,0,1
s__GGB9618_SGB15064,3,1.269227343576041,0.21111111111111114,0.5831663326653307,0.0,0.47494989979959923,1,1,0,1
s__GGB9785_SGB15408,3,1.2681585393008237,0.07777777777777772,0.845691382765531,0.0,0.34468937875751504,1,1,0,1
s__Clostridium_sp_1001270J_160509_D11,3,1.2662467792728314,0.0,0.6412825651302605,0.4285714285714286,0.19639278557114226,0,1,1,1
s__GGB35597_SGB49163,3,1.2573814295257182,0.23333333333333328,0.4869739478957916,0.0,0.5370741482965932,1,1,0,1
s__GGB9627_SGB15081,3,1.2547953048955054,0.0,0.45691382765531063,0.5714285714285714,0.22645290581162325,0,1,1,1
s__GGB9328_SGB14291,3,1.2087731017590735,0.0444444444444444,0.5150300601202404,0.0,0.6492985971943888,1,1,0,1
s__Ruminococcus_bovis,3,1.1785348474727233,0.022222222222222254,0.33266533066132264,0.0,0.8236472945891784,1,1,0,1
s__GGB3005_SGB3996,3,1.148137544931132,0.0,0.5931863727454909,0.015873015873015928,0.5390781563126252,0,1,1,1
s__Mediterraneibacter_butyricigenes,3,1.1345230142825335,0.0,0.9138276553106213,0.17460317460317465,0.04609218436873752,0,1,1,1
s__Clostridium_sp_AF34_10BH,3,1.1275567007029932,0.0,0.40280561122244485,0.2698412698412699,0.45490981963927857,0,1,1,1
s__GGB4569_SGB6310,3,1.1112701593663519,0.0,0.27855711422845686,0.09523809523809523,0.7374749498997997,0,1,1,1
s__Phascolarctobacterium_succinatutens,3,1.10875083500334,0.06666666666666665,0.6953907815631262,0.0,0.3466933867735471,1,1,0,1
s__Ruminococcus_gnavus,3,1.0751503006012024,0.5,0.2585170340681363,0.0,0.3166332665330661,1,1,0,1
s__GGB3677_SGB4990,3,1.0584502338009352,0.16666666666666663,0.6272545090180361,0.0,0.2645290581162325,1,1,0,1
s__GGB4604_SGB6370,3,1.002990107198524,0.0,0.5470941883767535,0.3015873015873016,0.15430861723446898,0,1,1,1
s__Faecalibacillus_intestinalis,3,0.9959919839679359,0.0,0.9519038076152304,0.0,0.044088176352705455,0,1,1,1
s__Blautia_SGB4833,3,0.9945001113337787,0.18888888888888888,0.5490981963927856,0.0,0.25651302605210424,1,1,0,1
s__Blautia_luti,3,0.9743614212552089,0.0,0.781563126252505,0.15873015873015872,0.034068136272545124,0,1,1,1
s__Gordonibacter_urolithinfaciens,3,0.8969717212202182,0.5222222222222221,0.16633266533066138,0.0,0.20841683366733466,1,1,0,1
s__GGB9690_SGB15196,3,0.8263638387886886,0.0888888888888889,0.36072144288577157,0.0,0.3767535070140281,1,1,0,1
s__GGB9711_SGB15240,3,0.7813627254509018,0.09999999999999998,0.1002004008016032,0.0,0.5811623246492986,1,1,0,1
s__GGB3363_SGB4447,3,0.7574927633043866,0.12222222222222223,0.26853707414829664,0.0,0.36673346693386777,1,1,0,1
s__Clostridia_bacterium_UC5_1_1E11,3,0.6938543754175016,0.43333333333333335,0.188376753507014,0.0,0.07214428857715427,1,1,0,1
s__Duodenibacillus_massiliensis,3,0.6690937430416388,0.34444444444444444,0.11022044088176353,0.0,0.21442885771543085,1,1,0,1
s__Alistipes_finegoldii,3,0.6347297770143462,0.0,0.14629258517034072,0.25396825396825395,0.23446893787575152,0,1,1,1
s__GGB9724_SGB15278,3,0.5858160765976398,0.4555555555555556,0.04609218436873752,0.0,0.08416833667334667,1,1,0,1
s__GGB3256_SGB4303,3,0.5417501670006681,0.0,0.15631262525050105,0.33333333333333337,0.05210420841683372,0,1,1,1
s__GGB4683_SGB6473,3,0.5118490950154277,0.0,0.034068136272545124,0.31746031746031744,0.16032064128256518,0,1,1,1
s__Clostridium_sp_AF27_2AA,3,0.45828164265038007,0.0,0.2004008016032064,0.06349206349206349,0.1943887775551102,0,1,1,1
s__Negativibacillus_massiliensis,2,1.973947895791583,0.0,0.9739478957915831,0.0,1.0,0,1,0,1
s__GGB9758_SGB15368,2,1.9218436873747495,0.0,0.9318637274549099,0.0,0.9899799599198397,0,1,0,1
s__Dysosmobacter_sp_BX15,2,1.911823647294589,0.0,0.9278557114228457,0.0,0.9839679358717435,0,1,0,1
s__Coprococcus_comes,2,1.87374749498998,0.0,0.8777555110220441,0.0,0.9959919839679359,0,1,0,1
s__Oscillospiraceae_bacterium_Marseille_Q3528,2,1.8036072144288577,0.0,0.9098196392785571,0.0,0.8937875751503006,0,1,0,1
s__Dorea_formicigenerans,2,1.7975951903807617,0.0,0.8917835671342685,0.0,0.905811623246493,0,1,0,1
s__Eubacterium_sp_AF34_35BH,2,1.7935871743486973,0.0,0.811623246492986,0.0,0.9819639278557114,0,1,0,1
s__GGB2983_SGB3965,2,1.7735470941883769,0.0,0.8396793587174349,0.0,0.9338677354709419,0,1,0,1
s__GGB9619_SGB15066,2,1.753507014028056,0.0,0.8216432865731462,0.0,0.9318637274549099,0,1,0,1
s__Clostridium_sp_AF36_4,2,1.7374749498997997,0.0,0.8236472945891784,0.0,0.9138276553106213,0,1,0,1
s__Phocaeicola_massiliensis,2,1.6953907815631264,0.0,0.9078156312625251,0.0,0.7875751503006012,0,1,0,1
s__GGB9621_SGB15073,2,1.6953907815631264,0.0,0.9238476953907816,0.0,0.7715430861723447,0,1,0,1
s__Butyrivibrio_crossotus,2,1.6873747494989981,0.0,0.7094188376753507,0.0,0.9779559118236473,0,1,0,1
s__Ruminococcus_sp_BSD2780120874_150323_B10,2,1.687374749498998,0.0,0.6993987975951903,0.0,0.9879759519038076,0,1,0,1
s__GGB9712_SGB15244,2,1.6767821356999715,0.0,0.8196392785571143,0.8571428571428572,0.0,0,1,1,0
s__Clostridiaceae_unclassified_SGB4771,2,1.6713426853707416,0.0,0.7975951903807615,0.0,0.87374749498998,0,1,0,1
s__GGB4605_SGB6376,2,1.657314629258517,0.0,0.7274549098196392,0.0,0.9298597194388778,0,1,0,1
s__GGB9677_SGB53522,2,1.655310621242485,0.0,0.6633266533066132,0.0,0.9919839679358717,0,1,0,1
s__Paraprevotella_clara,2,1.653306613226453,0.0,0.8617234468937875,0.0,0.7915831663326653,0,1,0,1
s__GGB2970_SGB3952,2,1.6152304609218437,0.0,0.6793587174348698,0.0,0.935871743486974,0,1,0,1
s__GGB9762_SGB15377,2,1.5931863727454911,0.0,0.6693386773547094,0.0,0.9238476953907816,0,1,0,1
s__GGB3189_SGB4212,2,1.565130260521042,0.0,0.7595190380761523,0.0,0.8056112224448898,0,1,0,1
s__Butyricimonas_virosa,2,1.559118236472946,0.0,0.779559118236473,0.0,0.779559118236473,0,1,0,1
s__Bacteroides_xylanisolvens,2,1.5490981963927855,0.0,0.6012024048096192,0.0,0.9478957915831663,0,1,0,1
s__GGB9765_SGB15382,2,1.5390781563126252,0.0,0.7755511022044088,0.0,0.7635270541082164,0,1,0,1
s__GGB58485_SGB80143,2,1.5370741482965933,0.0,0.6753507014028056,0.0,0.8617234468937875,0,1,0,1
s__Dialister_invisus,2,1.5370741482965933,0.0,0.7214428857715431,0.0,0.8156312625250501,0,1,0,1
s__GGB3486_SGB4658,2,1.535070140280561,0.0,0.6312625250501003,0.0,0.9038076152304609,0,1,0,1
s__Alistipes_putredinis,2,1.535070140280561,0.0,0.56312625250501,0.0,0.9719438877755511,0,1,0,1
s__Candidatus_Gastranaerophilales_bacterium,2,1.5190380761523046,0.0,0.5791583166332666,0.0,0.9398797595190381,0,1,0,1
s__Alistipes_sp_AF17_16,2,1.5190380761523046,0.0,0.6192384769539079,0.0,0.8997995991983968,0,1,0,1
s__GGB9710_SGB15239,2,1.5110220440881763,0.0,0.7134268537074149,0.0,0.7975951903807615,0,1,0,1
s__Clostridium_symbiosum,2,1.5099977733244265,0.6222222222222222,0.8877755511022044,0.0,0.0,1,1,0,0
s__Bilophila_wadsworthia,2,1.5090180360721441,0.0,0.7895791583166333,0.0,0.719438877755511,0,1,0,1
s__GGB9646_SGB15123,2,1.4889779559118237,0.0,0.7334669338677355,0.0,0.7555110220440882,0,1,0,1
s__Clostridium_sp_AM33_3,2,1.4849699398797593,0.0,0.6593186372745491,0.0,0.8256513026052104,0,1,0,1
s__Clostridium_sp_AF20_17LB,2,1.470941883767535,0.0,0.4769539078156313,0.0,0.9939879759519038,0,1,0,1
s__GGB9291_SGB14248,2,1.464929859719439,0.0,0.657314629258517,0.0,0.8076152304609219,0,1,0,1
s__GGB51441_SGB71759,2,1.4629258517034067,0.0,0.6973947895791583,0.0,0.7655310621242485,0,1,0,1
s__Parabacteroides_distasonis,2,1.4609218436873748,0.0,0.6032064128256514,0.0,0.8577154308617234,0,1,0,1
s__GGB3277_SGB4327,2,1.4488977955911824,0.0,0.531062124248497,0.0,0.9178356713426854,0,1,0,1
s__GGB9361_SGB14336,2,1.4468937875751502,0.0,0.8256513026052104,0.0,0.6212424849699398,0,1,0,1
s__Coprococcus_eutactus,2,1.4448897795591182,0.0,0.5651302605210421,0.0,0.8797595190380761,0,1,0,1
s__Lachnospiraceae_bacterium_OM04_12BH,2,1.4308617234468937,0.0,0.5350701402805611,0.0,0.8957915831663327,0,1,0,1
s__GGB9502_SGB14899,2,1.4288577154308617,0.0,0.7695390781563126,0.0,0.6593186372745491,0,1,0,1
s__GGB9581_SGB14999,2,1.4228456913827656,0.0,0.905811623246493,0.0,0.5170340681362726,0,1,0,1
s__Ruminococcus_callidus,2,1.4188376753507015,0.0,0.7314629258517034,0.0,0.687374749498998,0,1,0,1
s__Ruminococcus_bicirculans,2,1.4188376753507013,0.0,0.7034068136272544,0.0,0.7154308617234468,0,1,0,1
s__Ruminococcus_torques,2,1.408817635270541,0.0,0.7234468937875751,0.0,0.685370741482966,0,1,0,1
s__Anaerobutyricum_hallii,2,1.408817635270541,0.0,0.7655310621242485,0.0,0.6432865731462926,0,1,0,1
s__Eubacterium_ramulus,2,1.4068136272545089,0.0,0.46292585170340683,0.0,0.9438877755511021,0,1,0,1
s__Veillonella_parvula,2,1.3987975951903806,0.0,0.7354709418837675,0.0,0.6633266533066132,0,1,0,1
s__GGB3730_SGB5060,2,1.3947895791583167,0.0,0.7254509018036073,0.0,0.6693386773547094,0,1,0,1
s__Clostridium_SGB6173,2,1.3947895791583167,0.0,0.5390781563126252,0.0,0.8557114228456913,0,1,0,1
s__Holdemania_filiformis,2,1.3927855711422845,0.0,0.6913827655310621,0.0,0.7014028056112225,0,1,0,1
s__GGB3478_SGB4643,2,1.3867735470941884,0.0,0.9258517034068137,0.0,0.46092184368737477,0,1,0,1
s__GGB9778_SGB15398,2,1.3847695390781563,0.0,0.591182364729459,0.0,0.7935871743486974,0,1,0,1
s__GGB9253_SGB14199,2,1.3787575150300602,0.0,0.42084168336673344,0.0,0.9579158316633266,0,1,0,1
s__GGB3654_SGB4965,2,1.376753507014028,0.0,0.5170340681362726,0.0,0.8597194388777555,0,1,0,1
s__GGB9696_SGB15212,2,1.372745490981964,0.0,0.5551102204408818,0.0,0.8176352705410822,0,1,0,1
s__GGB9707_SGB15229,2,1.3727454909819639,0.0,0.8376753507014028,0.0,0.5350701402805611,0,1,0,1
s__Streptococcus_parasanguinis,2,1.3607214428857715,0.0,0.9438877755511021,0.0,0.4168336673346693,0,1,0,1
s__GGB9534_SGB14937,2,1.3587174348697395,0.0,0.5210420841683367,0.0,0.8376753507014028,0,1,0,1
s__GGB9602_SGB15028,2,1.3547094188376754,0.0,0.7434869739478958,0.0,0.6112224448897796,0,1,0,1
s__Anaeromassilibacillus_sp_An250,2,1.3507014028056112,0.0,0.6332665330661322,0.0,0.717434869739479,0,1,0,1
s__GGB4567_SGB6308,2,1.346693386773547,0.0,0.4829659318637275,0.0,0.8637274549098196,0,1,0,1
s__Clostridiaceae_bacterium_AF18_31LB,2,1.344689378757515,0.0,0.6092184368737474,0.0,0.7354709418837675,0,1,0,1
s__Clostridium_SGB4909,2,1.3431307058561568,0.0,0.7875751503006012,0.5555555555555556,0.0,0,1,1,0
s__GGB3111_SGB4123,2,1.3306613226452906,0.0,0.655310621242485,0.0,0.6753507014028056,0,1,0,1
s__Eubacterium_SGB4961,2,1.314629258517034,0.0,0.4949899799599199,0.0,0.8196392785571143,0,1,0,1
s__Ruminococcaceae_bacterium_AM28_23LB,2,1.3126252505010019,0.0,0.6452905811623246,0.0,0.6673346693386774,0,1,0,1
s__Alistipes_shahii,2,1.3026052104208417,0.0,0.9619238476953907,0.0,0.3406813627254509,0,1,0,1
s__GGB4604_SGB6369,2,1.2925851703406814,0.0,0.43887775551102204,0.0,0.8537074148296593,0,1,0,1
s__GGB9345_SGB14311,2,1.2905811623246493,0.0,0.5771543086172345,0.0,0.7134268537074149,0,1,0,1
s__Anaerotruncus_colihominis,2,1.280850590069027,0.4111111111111111,0.0,0.0,0.8697394789579158,1,0,0,1
s__GGB3746_SGB5089,2,1.278557114228457,0.0,0.717434869739479,0.0,0.561122244488978,0,1,0,1
s__Candidatus_Pseudobutyricicoccus_lothianensis,2,1.276553106212425,0.0,0.43687374749499,0.0,0.8396793587174349,0,1,0,1
s__Clostridium_sp_NSJ_42,2,1.2745490981963927,0.0,0.3106212424849699,0.0,0.9639278557114228,0,1,0,1
s__GGB47687_SGB2286,2,1.248496993987976,0.0,0.8136272545090181,0.0,0.4348697394789579,0,1,0,1
s__Turicibacter_sanguinis,2,1.2444889779559118,0.0,0.39679358717434865,0.0,0.8476953907815631,0,1,0,1
s__GGB4689_SGB6486,2,1.2424849699398797,0.0,0.2925851703406813,0.0,0.9498997995991983,0,1,0,1
s__GGB9237_SGB14179,2,1.2424849699398797,0.0,0.37474949899799603,0.0,0.8677354709418837,0,1,0,1
s__Clostridiaceae_bacterium_Marseille_Q4143,2,1.2364729458917836,0.0,0.5370741482965932,0.0,0.6993987975951903,0,1,0,1
s__Sutterella_wadsworthensis,2,1.2284569138276553,0.0,0.37875751503006017,0.0,0.8496993987975952,0,1,0,1
s__GGB4578_SGB6328,2,1.2284569138276553,0.0,0.406813627254509,0.0,0.8216432865731462,0,1,0,1
s__GGB9770_SGB15390,2,1.2164328657314631,0.0,0.5811623246492986,0.0,0.6352705410821644,0,1,0,1
s__Enterocloster_asparagiformis,2,1.214428857715431,0.0,0.4468937875751503,0.0,0.7675350701402806,0,1,0,1
s__Candidatus_Avimonas_narfia,2,1.2124248496993988,0.0,0.46693386773547096,0.0,0.7454909819639279,0,1,0,1
s__Ruminococcus_SGB4421,2,1.2044088176352705,0.0,0.40881763527054105,0.0,0.7955911823647295,0,1,0,1
s__GGB9634_SGB15095,2,1.2010688042752171,0.33333333333333337,0.8677354709418837,0.0,0.0,1,1,0,0
s__GGB9186_SGB14125,2,1.1983967935871744,0.0,0.7394789579158316,0.0,0.4589178356713427,0,1,0,1
s__GGB9787_SGB15410,2,1.188376753507014,0.0,0.35671342685370744,0.0,0.8316633266533067,0,1,0,1
s__Clostridium_fessum,2,1.186372745490982,0.0,0.24849699398797598,0.0,0.9378757515030061,0,1,0,1
s__Eubacteriales_unclassified_SGB15145,2,1.1863727454909818,0.0,0.6673346693386774,0.0,0.5190380761523046,0,1,0,1
