feature,mi_score
s__GGB35068_SGB47850,0.0771229339987971
s__Veillonella_rogosae,0.07673517984870726
s__GGB9621_SGB15073,0.07669666648298823
s__Mediterraneibacter_glycyrrhizinilyticus,0.0766330437631153
s__Enterocloster_asparagiformis,0.07653756207296447
s__GGB51441_SGB71759,0.07579805699062847
s__GGB9765_SGB15382,0.07569873501630675
s__Neglectibacter_timonensis,0.07545733868116034
s__GGB9719_SGB53514,0.07510383954549193
s__Bacteroides_finegoldii,0.07489012522332161
s__GGB9646_SGB15123,0.07479711927094068
s__Turicibacter_bilis,0.0746418925532144
s__GGB3612_SGB4882,0.07459755032137183
s__GGB9694_SGB15204,0.0744703048816262
s__GGB3000_SGB3991,0.07443634000391142
s__Candidatus_Avimonas_narfia,0.07424307262314422
s__Faecalitalea_cylindroides,0.0740097844992309
s__Mediterraneibacter_massiliensis,0.07394559810691947
s__GGB9634_SGB15101,0.07380585665284012
s__GGB4569_SGB6310,0.07377092873962243
s__Clostridiaceae_bacterium_AF18_31LB,0.07376846042978191
s__Lachnospiraceae_bacterium_AM48_27BH,0.07372342552116362
s__Clostridium_SGB6179,0.07372121311690938
s__Veillonella_dispar,0.0737135155448736
s__Haemophilus_parainfluenzae,0.07330335840218027
s__Blautia_hydrogenotrophica,0.072587723552209
s__GGB9064_SGB13983,0.07255694046826222
s__Bacteroides_uniformis,0.07240463328470481
s__Bilophila_wadsworthia,0.07216266902619628
s__Anaeromassilibacillus_sp_An250,0.07207278920286053
s__Ruminococcus_bicirculans,0.07186573352705516
s__GGB9345_SGB14311,0.07158855121862273
s__GGB9790_SGB15413,0.07154785117792284
s__GGB9635_SGB15103,0.07146879250511406
s__GGB4596_SGB6358,0.0712632399558113
s__Lachnospiraceae_bacterium_NSJ_46,0.0710842089174053
s__GGB1266_SGB1699,0.07015250173569809
s__Holdemania_filiformis,0.06993950581957731
s__Clostridiaceae_bacterium_Marseille_Q4143,0.06907269323401466
s__GGB9568_SGB14980,0.06893452122084254
s__Candidatus_Pseudolachnospira_avium,0.06851766377273516
s__GGB9697_SGB15213,0.06841056600938744
s__Clostridia_bacterium_UC5_1_1D1,0.06778795366802504
s__GGB9059_SGB13976,0.06778136303643456
s__Ruminococcus_callidus,0.06759647847655015
s__Ruminococcus_torques,0.06751627800572435
s__GGB3032_SGB4027,0.06748024632906757
s__Bifidobacterium_pseudocatenulatum,0.06683750076444706
s__GGB9608_SGB15042,0.06665315097072222
s__GGB33586_SGB53517,0.0664675437538651
s__GGB3111_SGB4123,0.0662435489986204
s__GGB9290_SGB14247,0.06614633293173555
s__GGB3637_SGB4930,0.06593754713011868
s__GGB3730_SGB5060,0.06517000890853653
s__Ruminococcaceae_bacterium_AM28_23LB,0.06507749861382028
s__GGB3511_SGB4688,0.06490426328433463
s__Veillonella_parvula,0.06440473387855539
s__GGB9491_SGB14888,0.06409299581405992
s__GGB9502_SGB14899,0.06393921270990921
s__Senegalimassilia_anaerobia,0.06380697668612911
s__GGB9614_SGB15049,0.06371930394220615
s__Clostridium_spiroforme,0.06370205114462268
s__GGB9176_SGB14114,0.06360706511213676
s__GGB9328_SGB14291,0.06343225609082048
s__Enterocloster_clostridioformis,0.06342079305086457
s__GGB4583_SGB6334,0.06339237817869958
s__Anaerobutyricum_hallii,0.06330467652849792
s__Oscillibacter_valericigenes,0.06328606088488287
s__GGB9189_SGB14128,0.06324784678416817
s__GGB33469_SGB15237,0.06317803386968612
s__GGB9770_SGB15390,0.06288293391925559
s__Lactobacillus_delbrueckii,0.06266422901305058
s__Coprobacter_fastidiosus,0.06259771566528705
s__GGB4571_SGB6317,0.06250888241928476
s__GGB9198_SGB14137,0.062381376823029466
s__Clostridium_sp_AM22_11AC,0.06225925204557359
s__GGB9781_SGB15402,0.06223641715915518
s__GGB9361_SGB14336,0.06222736841994014
s__GGB27106_SGB6188,0.062127497226318606
s__GGB51647_SGB4348,0.062109315176887
s__GGB9786_SGB63164,0.06203016978524145
s__GGB9767_SGB15384,0.06165600691107853
s__GGB9602_SGB15028,0.061615306870378195
s__Candidatus_Geddesella_stercoravicola,0.06157651464408631
s__GGB41458_SGB58520,0.06153188334945492
s__Clostridiales_bacterium_Choco116,0.06143178090560242
s__GGB9691_SGB15198,0.06125403619660785
s__Lachnospiraceae_bacterium_BX3,0.06109721963354131
s__GGB4456_SGB6141,0.06105857193864339
s__GGB51884_SGB49168,0.06064365121122273
s__GGB9266_SGB14215,0.06040510214454864
s__Bacteroides_cellulosilyticus,0.060371799860301945
s__Agathobaculum_butyriciproducens,0.05982118085750221
s__GGB38744_SGB14842,0.059733623738695174
s__Monoglobus_pectinilyticus,0.05916318723075897
s__GGB2958_SGB3940,0.05877075558832723
s__Lachnotalea_sp_AF33_28,0.05872465007347172
s__GGB9711_SGB15240,0.05864212264719426
s__Clostridium_butyricum,0.05818122648317314
s__GGB3278_SGB4328,0.05790194846951979
s__Clostridium_sp_AT4,0.05742094798851971
s__Candidatus_Allobutyricicoccus_pentlandensis,0.05722140794522934
s__Alistipes_dispar,0.05690210918843053
s__GGB10692_SGB17347,0.05672025978783135
s__Faecalibacillus_faecis,0.056690544133115806
s__Blautia_wexlerae,0.05653374387336152
s__Phocaeicola_dorei,0.0564802509540725
s__GGB3746_SGB5089,0.05625343953700379
s__Bifidobacterium_bifidum,0.05616372720004881
s__GGB9636_SGB15108,0.05560921805178931
s__GGB9342_SGB14306,0.055439794100196504
s__Ruminococcus_sp_NSJ_13,0.05542528739910901
s__Ruminococcus_sp_AF41_9,0.05540187331319468
s__GGB9708_SGB15233,0.055256070042391636
s__GGB3052_SGB4053,0.054884306389378024
s__Roseburia_sp_AM16_25,0.0545935236767201
s__Lawsonibacter_asaccharolyticus,0.054553849808921084
s__GGB4745_SGB6571,0.054198996329068105
s__GGB3005_SGB3996,0.05408276418158553
s__GGB35597_SGB49163,0.05397630235637396
s__GGB9707_SGB15229,0.053950720299541954
s__Bifidobacterium_dentium,0.05332947675550437
s__Bacteroides_fragilis,0.052868873905195235
s__Streptococcus_vestibularis,0.05239345040491794
s__Bacteroides_caccae,0.05228337297502539
s__GGB3619_SGB4894,0.051754262243708826
s__GGB3433_SGB4574,0.05164819065326198
s__Massilistercora_timonensis,0.05111521668278862
s__Eubacteriales_unclassified_SGB15145,0.05073428973936145
s__GGB9581_SGB14999,0.05063421195086426
s__Bifidobacterium_catenulatum,0.050195612730095984
s__Lachnoclostridium_sp_An138,0.04993357350835281
s__Pseudoflavonifractor_sp_An184,0.049898233434554795
s__Candidatus_Catenibacterium_tridentinum,0.04989592093224249
s__GGB45491_SGB63163,0.04984455447462599
s__Enterocloster_aldenensis,0.049783924628537646
s__Streptococcus_anginosus,0.04977917061957515
s__GGB9730_SGB15290,0.04970190198822366
s__Candidatus_Pseudoruminococcus_merdavium,0.04918572256579412
s__Clostridiaceae_bacterium_H8,0.04878334716341848
s__Mogibacterium_sp_BX12,0.04872247054004197
s__GGB9786_SGB15409,0.048717093972165504
s__Bacteroides_clarus,0.048626414975236454
s__GGB9469_SGB14863,0.04831662638419809
s__Phocaeicola_vulgatus,0.0482084012759727
s__Eubacteriales_unclassified_SGB62935,0.048122867596689156
s__Alistipes_senegalensis,0.04801109829229255
s__Roseburia_hominis,0.047964779157350756
s__GGB9642_SGB15119,0.04789003772231504
s__GGB9185_SGB14124,0.04777139615146764
s__GGB9618_SGB15064,0.047594706521653096
s__GGB34228_SGB53814,0.04741270516172991
s__Faecalibacterium_SGB15346,0.047065760726163086
s__GGB39037_SGB4393,0.04686524212031373
s__GGB4597_SGB6359,0.04656877932385073
s__GGB42639_SGB59836,0.04655484649741792
s__GGB9412_SGB14770,0.0465013698814416
s__GGB3478_SGB4643,0.04617026290970938
s__GGB9186_SGB14125,0.046085668684490155
s__GGB3304_SGB4365,0.04587664527863056
s__Clostridium_sp_AF34_10BH,0.04570832611964759
s__GGB4567_SGB6307,0.04556766816648983
s__Escherichia_coli,0.04549751262758428
s__Solibaculum_mannosilyticum,0.04536486171368326
s__Candidatus_Cibionibacter_quicibialis,0.04532427729809885
s__GGB13404_SGB14252,0.04523750064882237
s__GGB9350_SGB14317,0.044739893510590045
s__GGB9634_SGB15097,0.04451231437676095
s__Bacteroides_stercoris,0.04445332686372927
s__Clostridiales_bacterium_UBA1390,0.04444671157678326
s__GGB47687_SGB2286,0.044269125897068884
s__GGB9602_SGB15031,0.04420696289953474
s__GGB36267_SGB14177,0.04368462858753319
s__Marvinbryantia_SGB4691,0.043678498308569846
s__GGB9782_SGB15403,0.043459937933759685
s__GGB9677_SGB15180,0.04345603558610711
s__GGB3593_SGB4817,0.04339715349597495
s__Lachnospiraceae_bacterium_NSJ_29,0.04334431281813411
s__GGB4754_SGB6584,0.04324515152871533
s__Streptococcus_parasanguinis,0.043243574436145904
s__GGB3480_SGB4648,0.04322391816648952
s__Butyricicoccus_sp_AM29_23AC,0.04280349079293755
s__GGB1420_SGB1957,0.04212659245978889
s__Candidatus_Woodwardibium_gallinarum,0.042108598301169975
s__GGB9781_SGB66170,0.04203269041276192
s__Senegalimassilia_SGB14826,0.041987596617668155
s__GGB3142_SGB4155,0.04181074800331941
s__Coprobacter_secundus,0.041238736103182516
s__GGB3627_SGB4906,0.04105805740687907
s__Lachnospiraceae_bacterium_OF09_6,0.04089259786641963
s__Phocaeicola_plebeius,0.040884822077393634
s__Merdimonas_faecis,0.04014904165411326
s__GGB9453_SGB14845,0.039969273505595426
s__Propionibacterium_freudenreichii,0.03964086927094068
s__Faecalibacterium_prausnitzii,0.03928922438804583
s__Collinsella_aerofaciens,0.039247136845958375
s__Blautia_producta,0.03918637159677396
s__Bacteroides_intestinalis,0.03914894221651388
s__GGB9640_SGB15115,0.038914681481333924
s__GGB9690_SGB15196,0.03874482818648084
s__Intestinimonas_butyriciproducens,0.03855607443614617
s__GGB6612_SGB9346,0.03852764511084161
s__GGB2652_SGB3573,0.03828039525421678
s__GGB9261_SGB14209,0.0382548421036637
s__GGB3363_SGB4447,0.03767402824159971
s__Odoribacter_laneus,0.037586326591398045
s__Bifidobacterium_animalis,0.03741207954215109
s__Alistipes_ihumii,0.037235335321530894
s__GGB4750_SGB6579,0.03689876184133323
s__GGB9545_SGB14951,0.03677625703132881
s__Roseburia_inulinivorans,0.03673792730549885
s__Blautia_SGB101324,0.03671162473952916
s__GGB9293_SGB14250,0.036647508465079914
s__GGB9480_SGB14874,0.036531883349454786
s__Phascolarctobacterium_succinatutens,0.03613367045124205
s__GGB9785_SGB15408,0.036018450023521664
s__GGB9766_SGB15383,0.03598752030509211
s__Alistipes_shahii,0.0356329630630412
s__Anaerostipes_hadrus,0.03539101033358194
s__GGB2977_SGB3959,0.035337533717605174
s__GGB9608_SGB15041,0.03480276755783929
s__GGB9522_SGB14921,0.034459038744441006
s__GGB9559_SGB14968,0.03413425204557341
s__Anaerotignum_faecicola,0.03398081751713877
s__GGB4566_SGB6305,0.03389295688240357
s__Bacteroides_thetaiotaomicron,0.03357162023294191
s__Blautia_massiliensis,0.03320407689664817
s__Coprobacillus_cateniformis,0.033201359706431344
s__Clostridium_sp_OM07_10AC,0.03295721727478873
s__Ruminococcus_gnavus,0.032930652404474126
s__GGB9297_SGB14255,0.03225800329432493
s__Parabacteroides_goldsteinii,0.032088641406212925
s__GGB3740_SGB5076,0.032067973416795015
s__GGB9590_SGB15012,0.03153812132444278
s__Butyricimonas_paravirosa,0.031121119344940995
s__Bifidobacterium_adolescentis,0.031079523209594617
s__Eisenbergiella_tayi,0.030750107255178794
s__GGB3433_SGB4573,0.03065974730123555
s__Oscillibacter_sp_ER4,0.030319577137148723
s__Clostridium_scindens,0.030211091872413443
s__Evtepia_gabavorous,0.030185289841483387
s__GGB9737_SGB15309,0.02981091334723507
s__GGB9618_SGB15065,0.02959585063217207
s__Bacteroides_nordii,0.02934367225499357
s__GGB9719_SGB15272,0.028909817914889446
s__Streptococcus_mutans,0.0288310265736047
s__Clostridium_SGB4750,0.028787327558024156
s__GGB3614_SGB4886,0.028707849744171288
s__GGB9767_SGB15385,0.02825638722928958
s__GGB3002_SGB3993,0.028017192022263604
s__GGB3538_SGB4728,0.027804094934166468
s__GGB4769_SGB6602,0.02756209156716305
s__Oscillospiraceae_bacterium,0.026925141711463096
s__GGB9249_SGB14193,0.02682657130039301
s__GGB6649_SGB9391,0.026449286548108075
s__GGB3677_SGB4990,0.025966244997438936
s__Sellimonas_intestinalis,0.025937587598909184
s__GGB9708_SGB15234,0.025648235747057324
s__GGB3034_SGB4030,0.025207891947338634
s__Blautia_SGB4833,0.025121910220731625
s__Gemmiger_SGB15299,0.02487750763257912
s__Alistipes_communis,0.024854960735032572
s__GGB9641_SGB15117,0.024728278967725448
s__GGB3363_SGB4448,0.024249562082758525
s__Romboutsia_timonensis,0.024011428980122984
s__GGB9715_SGB15260,0.02399578155493587
s__Massilioclostridium_coli,0.02397178719560844
s__GGB9788_SGB15411,0.023631560292881826
s__Lachnospiraceae_bacterium,0.02361037199044369
s__Pseudoflavonifractor_capillosus,0.023609360270681723
s__Alistipes_finegoldii,0.02329404847728389
s__Clostridiaceae_bacterium_Marseille_Q4145,0.02329392050211676
s__Clostridiales_bacterium_VE202_01,0.022899884561206063
s__GGB3532_SGB4720,0.022895259556581227
s__GGB9627_SGB15081,0.02263758898641055
s__Dysosmobacter_welbionis,0.022622131152405967
s__Eisenbergiella_massiliensis,0.022186217441289013
s__Methanobrevibacter_smithii,0.021903914470567054
s__GGB9759_SGB15370,0.021349669729741283
s__Intestinimonas_massiliensis,0.02118285159417299
s__Duodenibacillus_massiliensis,0.021078731177552656
s__Eubacteriales_unclassified_SGB71281,0.02094897089154224
s__Dorea_sp_AF36_15AT,0.020786191133174592
s__Gordonibacter_urolithinfaciens,0.02033607105989277
s__GGB42378_SGB59548,0.020013505893577532
s__GGB3653_SGB4964,0.019387106829678258
s__GGB9715_SGB15265,0.019308481751053375
s__Roseburia_sp_AF02_12,0.019296167676239318
s__Clostridiales_bacterium_NSJ_32,0.018988373618445298
s__Clostridium_sp_1001270J_160509_D11,0.018910615728187308
s__Clostridium_sp_AF27_2AA,0.018554490372061805
s__GGB3534_SGB4722,0.018260137733959292
s__GGB3124_SGB4136,0.01813711261093398
s__GGB4585_SGB6340,0.018037299229870962
s__GGB3321_SGB4395,0.017809055251626793
s__GGB3819_SGB5184,0.017289985201306646
s__GGB9365_SGB14342,0.017102701420272926
s__GGB6606_SGB9340,0.016607045455866887
s__GGB2998_SGB3989,0.016311218597540256
s__GGB3345_SGB4425,0.016296794364365708
s__Candidatus_Woodwardibium_SGB14954,0.016182672375243623
s__GGB9635_SGB15106,0.01611164964797096
s__GGB4603_SGB6367,0.015970240131561564
s__GGB34797_SGB14322,0.015955324491645717
s__Blautia_sp_MSK_20_85,0.015811024347345493
s__GGB3446_SGB4597,0.01575642038649172
s__GGB9715_SGB15267,0.015371388751460158
s__GGB4683_SGB6473,0.015082528306349818
s__GGB9713_SGB15249,0.014115237495309296
s__Eubacterium_ventriosum,0.01399573893831052
s__GGB4604_SGB6370,0.013941163883735452
s__Hungatella_hathewayi,0.01381438094445242
s__Eggerthella_lenta,0.013234665520987177
s__Leuconostoc_mesenteroides,0.01301275201782337
s__Hydrogeniiclostidium_mannosilyticum,0.012799886179957864
s__Candidatus_Parachristensenella_avicola,0.012744988905391219
s__GGB4664_SGB6452,0.012672871990443424
s__Erysipelatoclostridium_ramosum,0.012559906252477715
s__GGB9495_SGB14892,0.012441506134077907
s__Clostridium_sp_AF34_13,0.012359094332915932
s__GGB9760_SGB15374,0.012345681819503351
s__Clostridium_sp_AF12_28,0.012230201235272853
s__Streptococcus_salivarius,0.011982300987372296
s__GGB9770_SGB15389,0.011647363933685373
s__Firmicutes_bacterium_AF16_15,0.011610277177848571
s__GGB4684_SGB6478,0.011159599383421037
s__GGB33512_SGB15201,0.01110962042719188
s__Bacteroides_faecis,0.011028418438820742
s__GGB3585_SGB4803,0.010703516114837663
s__Intestinibacter_bartlettii,0.010167535891357327
s__Longicatena_caecimuris,0.009877432476254056
s__Alistipes_indistinctus,0.009393788144651305
s__Coprococcus_SGB4669,0.009088406687228323
s__GGB3537_SGB4727,0.008794834518656147
s__GGB9210_SGB14150,0.008597028852100674
s__Dielma_fastidiosa,0.008003062633134217
s__GGB2653_SGB3574,0.007837198404769818
s__Escherichia_marmotae,0.007811760879332663
s__Blautia_glucerasea,0.006572953390524772
s__GGB3588_SGB4808,0.006401452437774013
s__Desulfovibrio_piger,0.006359104739176447
s__Enterococcus_faecalis,0.006267789804111468
s__Gemmiger_formicilis,0.006169739706061161
s__Gemmiger_SGB15295,0.0060431012981729815
s__Clostridiaceae_bacterium,0.00567067280074407
s__GGB9724_SGB15278,0.00538999283256425
s__Vescimonas_SGB15087,0.005286248197569732
s__GGB33512_SGB15203,0.0052025934264148255
s__Lachnospira_sp_NSJ_43,0.0043175431266972986
s__Dysosmobacter_sp_NSJ_60,0.004296844083165663
s__GGB9561_SGB14972,0.0040013641001857
s__Clostridia_bacterium_UC5_1_1E11,0.0034468260456477218
s__GGB3321_SGB4394,0.0026571643184858385
s__Mediterraneibacter_SGB48424,0.002314971788793141
s__GGB3109_SGB4121,0.002086987967059306
s__GGB2987_SGB3969,0.002008333982155275
s__Blautia_sp_OF03_15BH,0.0007632249245463907
s__Lawsonibacter_sp_NSJ_51,0.0003943952588414401
s__Eubacterium_siraeum,0.0
s__GGB9545_SGB14952,0.0
s__Eubacterium_sp_AF16_48,0.0
s__GGB3256_SGB4303,0.0
s__Akkermansia_muciniphila,0.0
s__Blautia_obeum,0.0
s__Mediterraneibacter_butyricigenes,0.0
s__Faecalibacillus_intestinalis,0.0
s__Lacrimispora_amygdalina,0.0
s__Blautia_faecis,0.0
s__GGB9634_SGB15093,0.0
s__Parasutterella_excrementihominis,0.0
s__Blautia_luti,0.0
s__Dorea_longicatena,0.0
s__Fusicatenibacter_saccharivorans,0.0
s__Faecalicatena_fissicatena,0.0
s__Blautia_faecicola,0.0
s__Parabacteroides_merdae,0.0
s__Cuneatibacter_caecimuris,0.0
s__Blautia_caecimuris,0.0
s__Odoribacter_splanchnicus,0.0
s__Enterocloster_bolteae,0.0
s__GGB3570_SGB4777,0.0
s__GGB13489_SGB15224,0.0
s__Bacteroides_eggerthii,0.0
s__GGB3475_SGB4638,0.0
s__Clostridiales_Family_XIII_bacterium_BX16,0.0
s__GGB2982_SGB3964,0.0
s__Clostridiales_bacterium_KLE1615,0.0
s__Blautia_sp_Marseille_P3087,0.0
s__GGB9474_SGB14868,0.0
s__GGB3550_SGB4746,0.0
s__GGB9184_SGB14123,0.0
s__Clostridiaceae_unclassified_SGB15090,0.0
s__Dorea_sp_AF24_7LB,0.0
s__GGB3109_SGB4119,0.0
s__GGB9760_SGB15373,0.0
s__Ruthenibacterium_lactatiformans,0.0
s__Lachnospira_pectinoschiza,0.0
s__GGB9699_SGB15216,0.0
s__GGB9712_SGB15244,0.0
s__Clostridium_sp_AM49_4BH,0.0
s__Blautia_SGB4815,0.0
s__Waltera_intestinalis,0.0
s__GGB36331_SGB15121,0.0
s__GGB13493_SGB15238,0.0
s__GGB3740_SGB5077,0.0
s__Clostridiaceae_bacterium_Marseille_Q4149,0.0
s__Vescimonas_fastidiosa,0.0
s__Slackia_isoflavoniconvertens,0.0
s__GGB9343_SGB14307,0.0
s__GGB9818_SGB15459,0.0
s__GGB9619_SGB15067,0.0
s__GGB33469_SGB15236,0.0
s__GGB9240_SGB14182,0.0
s__GGB34900_SGB14891,0.0
s__GGB9296_SGB14253,0.0
s__GGB9774_SGB15394,0.0
s__Coprococcus_catus,0.0
s__Eubacterium_rectale,0.0
s__Bifidobacterium_longum,0.0
s__GGB9730_SGB15291,0.0
s__Adlercreutzia_equolifaciens,0.0
s__GGB9509_SGB14906,0.0
s__Paratractidigestivibacter_faecalis,0.0
s__Alistipes_onderdonkii,0.0
s__GGB3510_SGB4687,0.0
s__Pseudoruminococcus_massiliensis,0.0
s__GGB9747_SGB15356,0.0
s__Lacrimispora_celerecrescens,0.0
s__Streptococcus_thermophilus,0.0
s__GGB9468_SGB14861,0.0
s__Roseburia_faecis,0.0
s__Lachnospiraceae_bacterium_Marseille_Q4251,0.0
s__Massilimicrobiota_timonensis,0.0
s__GGB3061_SGB4063,0.0
s__GGB9365_SGB14341,0.0
s__GGB33928_SGB15225,0.0
s__GGB3033_SGB4029,0.0
s__GGB9634_SGB15095,0.0
s__GGB9512_SGB14909,0.0
s__Ruminococcus_bromii,0.0
s__Eubacteriaceae_bacterium,0.0
s__Vescimonas_coprocola,0.0
s__GGB9636_SGB15107,0.0
s__Oscillospiraceae_unclassified_SGB15256,0.0
s__GGB3304_SGB4367,0.0
s__Gordonibacter_pamelaeae,0.0
s__Barnesiella_intestinihominis,0.0
s__GGB4552_SGB6276,0.0
s__GGB9531_SGB14932,0.0
s__GGB9559_SGB14969,0.0
s__GGB2980_SGB3962,0.0
s__Faecalibacterium_SGB15315,0.0
s__GGB9501_SGB14898,0.0
s__Clostridium_symbiosum,0.0
s__GGB9453_SGB14844,0.0
s__GGB58158_SGB79798,0.0
s__GGB45432_SGB63101,0.0
s__Clostridium_SGB4909,0.0
s__Roseburia_intestinalis,0.0
s__Clostridium_leptum,0.0
s__GGB9667_SGB15164,0.0
s__Christensenellaceae_bacterium_NSJ_63,0.0
s__GGB42389_SGB59559,0.0
s__GGB9719_SGB15273,0.0
s__GGB9775_SGB15395,0.0
s__GGB2998_SGB3988,0.0
s__Anaerobutyricum_soehngenii,0.0
s__Hydrogenoanaerobacterium_saccharovorans,0.0
