feature,p_value,u_stat,cohens_d,cohens_d_raw,mean_diff,ad_mean,control_mean,direction,p_adj
Cluster_71,0.0904917240667647,1367.5,0.34863924798172075,0.34863924798172075,0.3774237391575841,0.981698210327045,0.6042744711694609,up,0.7456155691519907
Cluster_73,0.07881776186870783,1361.0,0.4171211666538244,0.4171211666538244,0.3477048542672599,0.1636978529042092,-0.18400700136305068,up,0.7456155691519907
Cluster_74,0.7410657639297832,1170.5,0.10448504239747881,-0.10448504239747881,-0.05378890175041978,-0.5024014138439565,-0.44861251209353675,down,0.9719581057913325
Cluster_76,1.0,1139.0,0.007411790016765947,-0.007411790016765947,-0.004575920268693245,-0.43187934557445895,-0.4273034253057657,down,1.0
Cluster_77,0.44151258649277436,1039.0,0.10210923803610697,-0.10210923803610697,-0.10759102460490227,0.2569776005348534,0.3645686251397557,down,0.9228925930360534
Cluster_78,0.9407012243407407,1133.0,0.013601675489637853,0.013601675489637853,0.005473699481221894,-0.5492864449720319,-0.5547601444532538,up,0.9935543125370783
Cluster_79,0.2185620034041995,1000.5,0.19647742020605335,-0.19647742020605335,-0.18528162829890488,-0.21037778263890758,-0.02509615434000269,down,0.8247422758675907
Cluster_80,0.21167420603353737,1307.5,0.22811926026484383,0.22811926026484383,0.3652039206325759,1.4919124019404304,1.1267084813078545,up,0.8247422758675907
Cluster_81,0.9218769026245228,1146.0,0.03382261740204478,0.03382261740204478,0.017427754847070154,-0.5601423722343634,-0.5775701270814335,up,0.9928228480137173
Cluster_82,0.5182064777999783,1188.5,0.1900834006493705,0.1900834006493705,0.15065834988174504,-0.3761024270290452,-0.5267607769107903,up,0.9236660441860765
Cluster_85,0.16904784977067122,991.0,0.15650776973119235,-0.15650776973119235,-0.19681163438353444,-0.06480590968734795,0.1320057246961865,down,0.8071848374604279
Cluster_86,0.2719714432561441,1254.5,0.24568609217784976,0.24568609217784976,0.1182638338236578,-0.38813720500913484,-0.5064010388327926,up,0.8247422758675907
Cluster_88,0.5203319521026573,1220.5,0.2545402666781143,0.2545402666781143,0.196492748617739,0.00579546649999577,-0.19069728211774323,up,0.9236660441860765
Cluster_89,0.6950798635207391,1165.5,0.03090801235248582,0.03090801235248582,0.018283051878307477,-0.5270476714561518,-0.5453307233344593,up,0.9719581057913325
Cluster_91,0.5654527642868876,1076.5,0.06957566542871704,-0.06957566542871704,-0.047374322890404,-0.33902985245358036,-0.29165552956317636,down,0.9271517270303065
Cluster_92,0.48777875722371733,1234.0,0.16019658528932879,0.16019658528932879,0.27285626777029903,2.2193143897252328,1.9464581219549337,up,0.9236660441860765
Cluster_93,0.4045260959120527,1191.0,0.049194143320967394,0.049194143320967394,0.03657133185863248,-0.4972705890235104,-0.5338419208821429,up,0.8893741221343573
Cluster_94,0.15377796590346612,994.5,0.08674097167533647,-0.08674097167533647,-0.04583355512401105,-0.455516382715881,-0.40968282759186997,down,0.8056306152052494
Cluster_96,0.5602803858436465,1092.0,0.03607032553488527,0.03607032553488527,0.02128812936382024,-0.4851129094689724,-0.5064010388327926,up,0.9254195401390815
Cluster_97,0.33842193366245366,1222.0,0.1851812967699147,0.1851812967699147,0.07025756854293441,-0.510051698902601,-0.5803092674455355,up,0.8512203863350707
Cluster_98,0.9024194090412467,1147.5,0.07237657501121797,0.07237657501121797,0.021640969703558,-0.6070274033624388,-0.6286683730659968,up,0.9928228480137173
Cluster_99,0.4665299658476304,1237.5,0.23135937070501547,0.23135937070501547,0.2657979864569915,0.8711310742613781,0.6053330878043867,up,0.9236660441860765
Cluster_101,0.9147015138609047,1126.5,0.0703400681398361,0.0703400681398361,0.062156170093439086,-0.12287220880297985,-0.18502837889641893,up,0.9928228480137173
Cluster_103,0.8651213929606565,1120.5,0.00532117447616285,-0.00532117447616285,-0.005241334228074379,-0.1632196942918031,-0.15797836006372873,down,0.9817466892571056
Cluster_105,0.05044718216961716,954.5,0.05352670526285853,-0.05352670526285853,-0.042147439718802526,-0.40252181298043793,-0.3603743732616354,down,0.7034148118932773
Cluster_106,0.08664877555141741,920.0,0.3086675225532129,-0.3086675225532129,-0.2800899287035914,-0.03431701571348972,0.24577291299010168,down,0.7456155691519907
Cluster_108,0.5436484325789332,1198.5,0.18690827002474655,0.18690827002474655,0.17587455832367965,-0.18940030403831976,-0.3652748623619994,up,0.9236660441860765
Cluster_110,0.9205495454397044,1153.5,0.008945921104959014,-0.008945921104959014,-0.011361166984014126,1.5280786227251486,1.5394397897091627,down,0.9928228480137173
Cluster_112,0.28802966307673106,1284.0,0.13284136584651796,0.13284136584651796,0.155975202471744,2.216577828319634,2.06060262584789,up,0.8348498504214048
Cluster_114,0.7174771547327383,1175.5,0.11669959918762768,0.11669959918762768,0.0933000011222429,-0.2990248800724467,-0.3923248811946896,up,0.9719581057913325
Cluster_115,0.8035341805687022,1153.0,0.14354698485831544,0.14354698485831544,0.03315183970207736,-0.6277559371108937,-0.6609077768129711,up,0.9719581057913325
Cluster_117,0.10542599035785535,1319.5,0.3668439445400479,0.3668439445400479,0.2170413041445704,-0.2571203309412479,-0.4741616350858183,up,0.7456155691519907
Cluster_119,0.28463044275666316,1042.5,0.06851706698399998,-0.06851706698399998,-0.030626289205626933,-0.5209076261649325,-0.49028133695930554,down,0.8330572377345179
Cluster_120,0.06034129976377366,1370.0,0.40633037105498687,0.40633037105498687,0.4185862320203444,0.19414865031521827,-0.22443758170512612,up,0.7159201120568085
Cluster_122,0.4212468213330556,1207.0,0.18968214900261948,0.18968214900261948,0.1561773410735957,-0.3116602541172543,-0.46783759519085,up,0.9070760219122964
Cluster_123,0.7708972822686044,1179.5,0.058433268214350575,-0.058433268214350575,-0.07121872044526745,2.2215414291497537,2.292760149595021,down,0.9719581057913325
Cluster_124,0.09920691914736801,970.0,0.38891933885176655,-0.38891933885176655,-0.1557233192536489,-0.5492864449720319,-0.39356312571838303,down,0.7456155691519907
Cluster_126,0.5729202442018101,1093.5,0.025059233851648956,0.025059233851648956,0.017008851928086044,-0.4602581643815585,-0.4772670163096445,up,0.9271517270303065
Cluster_129,0.24914967349469808,1293.0,0.24722073337515046,0.24722073337515046,0.2969923682799936,0.7647068340986491,0.46771446581865556,up,0.8247422758675907
Cluster_132,0.4825679799154434,1208.5,0.14628291731736143,0.14628291731736143,0.05109641348577054,-0.4969734502127908,-0.5480698636985614,up,0.9236660441860765
Cluster_134,0.3629576601729366,1031.0,0.019302022550521464,0.019302022550521464,0.022756648993720766,0.0413298598594109,0.018573210865690134,up,0.860655360207989
Cluster_135,0.917766865785037,1125.0,0.025345310155941398,-0.025345310155941398,-0.026846896768732087,2.337280665175354,2.3641275619440862,down,0.9928228480137173
Cluster_137,0.9147729344647799,1128.0,0.0315588543060482,0.0315588543060482,0.01773260599170945,-0.4174993445924421,-0.43523195058415154,up,0.9928228480137173
Cluster_141,0.03342301013396267,1403.0,0.4925522773519703,0.4925522773519703,0.5924093626553952,0.5028948841167944,-0.0895144785386009,up,0.6302130811640925
Cluster_142,0.1521646919239133,1305.0,0.26549100153166943,0.26549100153166943,0.15280107536750387,-0.2516923673100822,-0.4044934426775861,up,0.8025055743743158
Cluster_143,0.2698496449155844,1229.0,0.1761976564256513,0.1761976564256513,0.09046928335476628,-0.48710084372666723,-0.5775701270814335,up,0.8247422758675907
Cluster_144,0.5662520546302934,1079.0,0.03146102992956143,0.03146102992956143,0.024414262299324863,-0.3025860522346519,-0.32700031453397677,up,0.9271517270303065
Cluster_145,0.9487881943708628,1148.5,0.01800916092215149,0.01800916092215149,0.01905568147534359,0.45281298071629134,0.43375729924094775,up,0.9935543125370783
Cluster_146,0.1642420871246777,987.5,0.1999578324607174,-0.1999578324607174,-0.19014143293363026,-0.2405529815251355,-0.05041154859150524,down,0.8071848374604279
Cluster_150,0.32476913042496336,1024.5,0.09033514788890606,-0.09033514788890606,-0.05784213561966395,-0.3094333257004891,-0.25159119008082514,down,0.8458307142006469
Cluster_151,0.8497880956018609,1164.0,0.0327251030122943,0.0327251030122943,0.03921023345482144,0.279971288702005,0.24076105524718355,up,0.9757490844347381
Cluster_153,0.4166647297638172,1052.0,0.16573152430590105,-0.16573152430590105,-0.09054383317345654,-0.44243813402607074,-0.3518943008526142,down,0.9041591382504541
Cluster_154,0.24147174659590798,1028.5,0.15819989104640894,-0.15819989104640894,-0.09004888791018095,-0.4851129094689725,-0.39506402155879156,down,0.8247422758675907
Cluster_156,0.04409112572086405,953.0,0.3422599964937728,-0.3422599964937728,-0.26595518783040195,-0.4847238663142038,-0.2187686784838018,down,0.6748950792376692
Cluster_157,0.3169650219914931,1212.0,0.1443156246364728,0.1443156246364728,0.08694057816609452,-0.48817930436515694,-0.5751198825312515,up,0.8410017861345034
Cluster_159,0.4423706711320339,1236.0,0.22180498353030614,0.22180498353030614,0.2750531202343275,0.3977734231198107,0.12272030288548316,up,0.9234688641657255
Cluster_160,0.51574971201509,1211.5,0.0451337358236822,0.0451337358236822,0.03263572659172581,-0.2736386090045291,-0.3062743355962549,up,0.9236660441860765
Cluster_162,0.17069925764610006,1218.0,0.1383280327953212,0.1383280327953212,0.036800667273092946,-0.6146776884210835,-0.6514783556941764,up,0.8071848374604279
Cluster_163,0.5998262336294822,1103.0,0.178197662414919,0.178197662414919,0.08277305202294083,-0.529775619169569,-0.6125486711925098,up,0.940222037492143
Cluster_164,0.6431338405498295,1092.0,0.08698741581155063,0.08698741581155063,0.05296589457351164,-0.3728366348918455,-0.4258025294653571,up,0.9640344612055934
Cluster_165,0.4718979666081986,1095.0,0.26040585299357666,-0.26040585299357666,-0.09246200928256809,-0.6539124344905145,-0.5614504252079464,down,0.9236660441860765
Cluster_168,0.05379189461516105,931.5,0.29282140033913795,-0.29282140033913795,-0.3245416644639978,-0.22212061636116215,0.10242104810283562,down,0.7096528481720156
Cluster_171,0.9825560462062927,1141.5,0.012719035490266227,0.012719035490266227,0.0068475740968952925,-0.5559321165491895,-0.5627796906460848,up,1.0
Cluster_172,0.7381751972250761,1107.5,0.1390392749086813,-0.1390392749086813,-0.0733486329973777,-0.5058414432174273,-0.4324928102200496,down,0.9719581057913325
Cluster_178,0.6168087682296535,1084.5,0.2274669406478968,-0.2274669406478968,-0.26840817592617944,-0.1957681489093386,0.07264002701684084,down,0.9462733529301497
Cluster_179,0.7398242290519133,1184.5,0.07221290932306143,0.07221290932306143,0.08657892532978129,0.8725652266972787,0.7859863013674974,up,0.9719581057913325
Cluster_181,0.08478048175664381,1015.0,0.3746282646046107,-0.3746282646046107,-0.19526312689084424,-0.6277559371108938,-0.4324928102200496,down,0.7456155691519907
Cluster_182,0.4613754132844021,1190.5,0.18326085605324544,0.18326085605324544,0.0431886352082107,-0.6015994397312732,-0.6447880749394839,up,0.9236660441860765
Cluster_183,0.9371492032551715,1129.5,0.08270752345559008,0.08270752345559008,0.07689046144313527,0.0017702328039036464,-0.07512022863923162,up,0.9935543125370783
Cluster_186,0.2818784050883697,1286.0,0.2038308905321412,0.2038308905321412,0.2875816157619977,3.006338278074562,2.7187566623125643,up,0.8286589504589649
Cluster_187,0.319922405406183,1067.5,0.17495743777911632,-0.17495743777911632,-0.047446669665358265,-0.6277559371108938,-0.5803092674455356,down,0.8428963374994298
Cluster_189,0.6305177469586634,1101.5,0.19703228069174247,-0.19703228069174247,-0.10403957255509416,-0.5635824016078341,-0.45954282905273997,down,0.9604357165157454
Cluster_190,0.5136548028526633,1090.0,0.06824729819558853,-0.06824729819558853,-0.028590786599083096,-0.5766606502976445,-0.5480698636985614,down,0.9236660441860765
Cluster_191,0.64316238051745,1086.5,0.2330155270824376,-0.2330155270824376,-0.22566894927123832,-0.2959660338559102,-0.07029708458467186,down,0.9640344612055934
Cluster_192,0.7601175235018809,1171.0,0.08278742997214794,0.08278742997214794,0.06296006161547929,-0.2943671427529839,-0.3573272043684632,up,0.9719581057913325
Cluster_195,0.31261215111788676,1014.0,0.32744856468403505,-0.32744856468403505,-0.24593782432205188,-0.23318615498910625,0.012751669332945643,down,0.8410017861345034
Cluster_196,0.7923879828362579,1118.5,0.14820252799650754,0.14820252799650754,0.06244309446427998,-0.5339858748547427,-0.5964289693190227,up,0.9719581057913325
Cluster_197,0.7989725532228033,1124.5,0.05056394232911453,-0.05056394232911453,-0.012165812734707404,-0.6408341858007042,-0.6286683730659968,down,0.9719581057913325
Cluster_198,0.5026793620664609,1093.0,0.09804589360242323,-0.09804589360242323,-0.04744962883667225,-0.5766606502976445,-0.5292110214609722,down,0.9236660441860765
Cluster_199,0.7218261188032042,1185.0,0.08992712782130861,0.08992712782130861,0.07926926051766402,0.03107422773556173,-0.048195032782102284,up,0.9719581057913325
Cluster_200,0.1307977399510016,967.5,0.22828615975322972,-0.22828615975322972,-0.17786315129455238,-0.32444136399634493,-0.14657821270179255,down,0.7765785027848618
Cluster_201,0.2506462523967775,1019.0,0.07006602421973135,-0.07006602421973135,-0.04740114423842673,-0.3859148835816558,-0.3385137393432291,down,0.8247422758675907
Cluster_202,0.0721248269326894,1372.5,0.4163719380312942,0.4163719380312942,0.3400164291749294,0.24453646245770014,-0.09547996671722929,up,0.7428310773862973
Cluster_203,0.9418841209957183,1145.0,0.12056565568392111,0.12056565568392111,0.034719218393368334,-0.5939491546726284,-0.6286683730659968,up,0.9935543125370783
Cluster_204,0.1451480202694033,1328.0,0.3092801730225069,0.3092801730225069,0.3201562494433043,0.3828715097801287,0.0627152603368244,up,0.8021147690175953
Cluster_205,0.7090223043825876,1088.5,0.11311357768659608,-0.11311357768659608,-0.14945003761049525,1.455770313952722,1.6052203515632173,down,0.9719581057913325
Cluster_207,0.03468460617681783,953.0,0.4262383782664097,-0.4262383782664097,-0.32344934613606363,-0.5270476714561517,-0.2035983253200881,down,0.6302130811640925
Cluster_208,0.2565251479436321,1019.0,0.25094139333379367,-0.25094139333379367,-0.12680086016190367,-0.4762449164643359,-0.34944405630243225,down,0.8247422758675907
Cluster_210,0.2762041126835556,1006.0,0.22402461131569798,-0.22402461131569798,-0.2449972827244435,-0.012368931538251606,0.23262835118619188,down,0.8251033021386737
Cluster_211,0.11664558339951515,1352.0,0.2736980297697587,0.2736980297697587,0.31687892582406163,1.5643764251763446,1.247497499352283,up,0.7507038785087922
Cluster_212,0.7118118504384215,1091.0,0.012181571795073634,0.012181571795073634,0.012398173069484653,0.23740200087420585,0.2250038278047212,up,0.9719581057913325
Cluster_213,0.7937969666605599,1122.0,0.0447599295133882,0.0447599295133882,0.015159487146410466,-0.5973891840460993,-0.6125486711925098,up,0.9719581057913325
Cluster_214,0.6626960850068717,1196.0,0.10757168679106588,0.10757168679106588,0.09677019277918551,0.15269158281830852,0.05592139003912301,up,0.9713879393781463
Cluster_215,0.7279948209641862,1105.5,0.014150159997128766,0.014150159997128766,0.012368949574857735,-0.29153248651701935,-0.3039014360918771,up,0.9719581057913325
Cluster_216,0.2823234025173983,1042.0,0.011435160810993352,-0.011435160810993352,-0.006551240705731209,-0.47402259503685695,-0.46747135433112574,down,0.8289819994004384
Cluster_217,0.016692630223119134,1456.0,0.5194201500375594,0.5194201500375594,0.5174238125757998,0.6047388471951325,0.08731503461933267,up,0.5763922350135433
Cluster_218,0.5168569603547734,1194.0,0.10366085416963103,0.10366085416963103,0.0715388444625134,-0.4026227906233049,-0.4741616350858183,up,0.9236660441860765
Cluster_219,0.696493000022277,1103.0,0.023508584611105134,-0.023508584611105134,-0.01116007258069901,-0.4947511287853119,-0.4835910562046129,down,0.9719581057913325
Cluster_220,0.8997806579939156,1157.0,0.03578841153905243,0.03578841153905243,0.04757988491328047,1.2542856159449203,1.2067057310316398,up,0.9928228480137173
Cluster_221,0.8271396834971234,1157.0,0.05065777187915158,0.05065777187915158,0.015558063336204353,-0.5808709059828182,-0.5964289693190226,up,0.9719581057913325
Cluster_223,0.22937958455043905,1302.0,0.20216575281883936,0.20216575281883936,0.2192056272646432,1.0637162581618922,0.844510630897249,up,0.8247422758675907
Cluster_224,0.7048599134254259,1095.5,0.04371120055710342,-0.04371120055710342,-0.04308952929378207,-0.10383447050150021,-0.060744941207718145,down,0.9719581057913325
Cluster_227,0.9739140280777017,1142.0,0.1710866149837538,-0.1710866149837538,-0.05383463760047613,-0.6408341858007042,-0.586999548200228,down,0.9998006606815982
Cluster_229,0.005220594879292722,798.5,0.4978020985700552,-0.4978020985700552,-0.5176858754579587,-0.22183609401666207,0.29584978144129664,down,0.5101364588258038
Cluster_232,0.47997292555701265,1223.0,0.1918973701275812,0.1918973701275812,0.1333048678001143,-0.17023032743203864,-0.30353519523215294,up,0.9236660441860765
Cluster_233,0.14551648060216493,1253.5,0.27687675309077275,0.27687675309077275,0.20251121505612796,-0.35374982523753457,-0.5562610402936625,up,0.8021147690175953
Cluster_234,0.06256025614200678,967.0,0.19702778156910575,-0.19702778156910575,-0.14443594584860842,-0.46738153044898567,-0.32294558460037726,down,0.7238354742558146
Cluster_235,0.8035385832144686,1153.0,0.1731689616242209,0.1731689616242209,0.053880373450532204,-0.6070274033624388,-0.660907776812971,up,0.9719581057913325
Cluster_236,0.9419296350238126,1147.0,0.05180452769732005,0.05180452769732005,0.023465841613764027,-0.4762449164643359,-0.49971075807809995,up,0.9935543125370783
Cluster_237,0.8687177649669783,1157.0,0.22041380159881283,0.22041380159881283,0.13768114500409084,-0.34590991120052206,-0.4835910562046129,up,0.9831156748013405
Cluster_238,0.5504374795280161,1174.0,0.1615016445851515,0.1615016445851515,0.050838920266855325,-0.5939491546726285,-0.6447880749394839,up,0.9237663872708486
Cluster_239,0.3338055786726202,1258.5,0.15696409933983438,0.15696409933983438,0.1506832176861747,0.06313177624733132,-0.0875514414388434,up,0.8473599862889556
Cluster_240,0.3838339720147129,1066.5,0.03259305707432167,-0.03259305707432167,-0.016728908759618855,-0.5231299475924114,-0.5064010388327925,down,0.8789794073864651
Cluster_241,0.307285192891675,1232.0,0.33385447049645073,0.33385447049645073,0.14856287166178617,-0.4478660976572364,-0.5964289693190226,up,0.8381506368466858
Cluster_243,0.7937969666605599,1122.0,0.018061740956814492,0.018061740956814492,0.005521267830071008,-0.6070274033624388,-0.6125486711925098,up,0.9719581057913325
Cluster_244,0.36116125454929404,1232.5,0.3352631839372316,0.3352631839372316,0.1909323751137989,-0.34101778671127525,-0.5319501618250742,up,0.860655360207989
Cluster_246,0.7466480498802798,1176.5,0.15716616179602497,0.15716616179602497,0.08881743947101095,-0.3141751073661665,-0.40299254683717745,up,0.9719581057913325
Cluster_247,0.8557251430961026,1149.5,0.10003958084511468,-0.10003958084511468,-0.02524406142451774,-0.6539124344905145,-0.6286683730659968,down,0.9772014548837896
Cluster_249,0.4672126920591424,1204.0,0.2145898807761383,0.2145898807761383,0.10689404679601744,-0.4478660976572364,-0.5547601444532538,up,0.9236660441860765
Cluster_250,0.8610289766482903,1124.0,0.09359362467618765,-0.09359362467618765,-0.05742710007568996,-0.511269406848593,-0.45384230677290305,down,0.9795555596262348
Cluster_251,0.4741668883455433,1066.5,0.10830033825158857,-0.10830033825158857,-0.054671767609310695,-0.46859463140569124,-0.41392286379638055,down,0.9236660441860765
Cluster_254,0.6142458957718273,1194.0,0.09944343464607702,0.09944343464607702,0.056644502663864116,-0.363968641887209,-0.4206131445510731,up,0.9462733529301497
Cluster_255,0.9827188454281296,1137.0,0.021747331325367127,-0.021747331325367127,-0.013902172116114886,-0.44365584197206265,-0.42975366985594776,down,1.0
Cluster_256,0.6363193834169638,1180.5,0.16013800082607543,0.16013800082607543,0.0736486924719103,-0.49054087310013805,-0.5641895655720484,up,0.9616106423211976
Cluster_257,0.21813816410323694,1281.0,0.24035954249364835,0.24035954249364835,0.16861550525010213,-0.1875188318070227,-0.35613433705712483,up,0.8247422758675907
Cluster_258,0.6103103811475075,1188.0,0.3372116555751818,0.3372116555751818,0.21009353017096283,-0.35409603540108553,-0.5641895655720484,up,0.9448655950848459
