feature,n_methods,score,mw_rank_score,rf_rank_score,elastic_net_rank_score,mi_rank_score,in_mann_whitney,in_random_forest,in_elastic_net,in_mutual_info
K01738,3,2.8301017552986054,0.9251968503937008,0.996996996996997,0.0,0.9079079079079079,1,1,0,1
K00891,3,2.8286652794526814,0.9507874015748031,0.9099099099099099,0.0,0.967967967967968,1,1,0,1
K03734,3,2.795795795795796,1.0,0.8848848848848849,0.0,0.9109109109109109,1,1,0,1
K02040,3,2.7956992425496363,0.9468503937007874,0.9009009009009009,0.0,0.9479479479479479,1,1,0,1
K00286,3,2.7545360320950874,0.7775590551181102,0.978978978978979,0.0,0.997997997997998,1,1,0,1
K19302,3,2.7314341900956074,0.9586614173228346,0.8308308308308309,0.0,0.9419419419419419,1,1,0,1
K00969,3,2.7243680688562577,0.844488188976378,0.92992992992993,0.0,0.94994994994995,1,1,0,1
K00784,3,2.7142496827536196,0.9685039370078741,0.983983983983984,0.0,0.7617617617617618,1,1,0,1
K14155,3,2.703723408447818,0.704724409448819,1.0,0.0,0.998998998998999,1,1,0,1
K00764,3,2.687821679947664,0.9921259842519685,0.8488488488488488,0.0,0.8468468468468469,1,1,0,1
K03152,3,2.6851241004784314,0.9153543307086615,0.7737737737737738,0.0,0.995995995995996,1,1,0,1
K03695,3,2.679862933799942,0.7539370078740157,0.9519519519519519,0.0,0.973973973973974,1,1,0,1
K01710,3,2.6748914268599306,0.7519685039370079,0.96996996996997,0.0,0.9529529529529529,1,1,0,1
K02837,3,2.6684381231625327,0.9547244094488189,0.9359359359359359,0.0,0.7777777777777778,1,1,0,1
K01696,3,2.6313754699581473,0.8385826771653544,0.8728728728728729,0.0,0.91991991991992,1,1,0,1
K01791,3,2.629198593611405,0.0,0.7967967967967968,0.8754448398576512,0.9569569569569569,0,1,1,1
K01950,3,2.623136916444003,0.7933070866141733,0.8958958958958959,0.0,0.933933933933934,1,1,0,1
K00950,3,2.620922103205568,0.9822834645669292,0.991991991991992,0.0,0.6466466466466467,1,1,0,1
K02115,3,2.6051780126583273,0.9074803149606299,0.8008008008008007,0.0,0.8968968968968969,1,1,0,1
K07139,3,2.6023543228267636,0.7204724409448819,0.954954954954955,0.0,0.9269269269269269,1,1,0,1
K26937,3,2.5901334405271412,0.8503937007874016,0.9569569569569569,0.0,0.7827827827827828,1,1,0,1
K12257,3,2.5897610208633832,0.9311023622047244,0.9219219219219219,0.0,0.7367367367367368,1,1,0,1
K03111,3,2.581686016725387,0.9350393700787402,0.994994994994995,0.0,0.6516516516516517,1,1,0,1
K07098,3,2.5781923655939405,0.7874015748031495,0.953953953953954,0.0,0.8368368368368369,1,1,0,1
K03437,3,2.573551898355048,0.8248031496062992,0.7927927927927928,0.0,0.955955955955956,1,1,0,1
K02113,3,2.5671064765552956,0.9094488188976377,0.6916916916916918,0.0,0.965965965965966,1,1,0,1
K01649,3,2.560237402757088,0.8425196850393701,0.914914914914915,0.0,0.8028028028028028,1,1,0,1
K02897,3,2.548367264902698,0.7165354330708662,0.973973973973974,0.0,0.8578578578578578,1,1,0,1
K00145,3,2.5275314684763504,0.9409448818897638,0.7277277277277276,0.0,0.8588588588588588,1,1,0,1
K17828,3,2.5058404861554466,0.9803149606299213,0.8978978978978979,0.0,0.6276276276276276,1,1,0,1
K00930,3,2.4959723503030586,0.8543307086614174,0.6496496496496497,0.0,0.991991991991992,1,1,0,1
K01756,3,2.4779247751688698,0.797244094488189,0.8828828828828829,0.0,0.7977977977977978,1,1,0,1
K00243,3,2.4685689626634506,0.9940944881889764,0.6526526526526526,0.0,0.8218218218218218,1,1,0,1
K01687,3,2.46787338519622,0.9173228346456693,0.7377377377377378,0.0,0.8128128128128128,1,1,0,1
K00648,3,2.4588052619548684,0.8031496062992126,0.962962962962963,0.0,0.6926926926926926,1,1,0,1
K01243,3,2.451924365310192,0.9133858267716536,0.8718718718718719,0.0,0.6666666666666667,1,1,0,1
K02114,3,2.446722312864045,0.8661417322834646,0.6576576576576576,0.0,0.9229229229229229,1,1,0,1
K10118,3,2.446670870158415,0.0,0.9239239239239239,0.9822064056939501,0.5405405405405406,0,1,1,1
K07816,3,2.4457331347095126,0.6889763779527559,0.7917917917917918,0.0,0.964964964964965,1,1,0,1
K02495,3,2.4338334397389514,0.5059055118110236,0.9419419419419419,0.0,0.985985985985986,1,1,0,1
K15584,3,2.4273383703988687,0.0,0.7457457457457457,0.800711743772242,0.8808808808808809,0,1,1,1
K09861,3,2.4225170051941705,0.5826771653543308,0.9279279279279279,0.0,0.9119119119119119,1,1,0,1
K06969,3,2.4027117668849955,0.8641732283464567,0.9579579579579579,0.0,0.5805805805805806,1,1,0,1
K03284,3,2.3878540462170355,0.0,0.8798798798798799,0.8042704626334519,0.7037037037037037,0,1,1,1
K01704,3,2.375609861830334,0.9862204724409449,0.9229229229229229,0.0,0.4664664664664665,1,1,0,1
K11753,3,2.374151710765884,0.8366141732283465,0.5795795795795795,0.0,0.9579579579579579,1,1,0,1
K02503,3,2.3667624317230613,0.5649606299212598,0.9089089089089089,0.0,0.8928928928928929,1,1,0,1
K19824,3,2.3659683305352597,0.9645669291338582,0.7867867867867868,0.0,0.6146146146146146,1,1,0,1
K09117,3,2.333349097128625,0.7637795275590551,0.6716716716716717,0.0,0.8978978978978979,1,1,0,1
K13683,3,2.332681435884283,0.0,0.6176176176176176,0.8612099644128114,0.8538538538538538,0,1,1,1
K16926,3,2.3304550101703128,0.0,0.7567567567567568,0.8790035587188612,0.6946946946946947,0,1,1,1
K00645,3,2.3292899198411012,0.5905511811023623,0.8148148148148149,0.0,0.9239239239239239,1,1,0,1
K01925,3,2.3288879430611713,0.6141732283464567,0.9179179179179179,0.0,0.7967967967967968,1,1,0,1
K09710,3,2.315975424243141,0.6082677165354331,0.8758758758758759,0.0,0.8318318318318318,1,1,0,1
K04651,3,2.2941054933937495,0.0,0.7657657657657657,0.697508896797153,0.8308308308308309,0,1,1,1
K03320,3,2.2937110338685143,0.7401574803149606,0.8208208208208209,0.0,0.7327327327327327,1,1,0,1
K00949,3,2.29333073230711,0.9389763779527559,0.6946946946946947,0.0,0.6596596596596597,1,1,0,1
K02111,3,2.2911316828639663,0.8917322834645669,0.5125125125125125,0.0,0.8868868868868869,1,1,0,1
K19693,3,2.279728126703216,0.0,0.8018018018018018,0.9644128113879004,0.5135135135135135,0,1,1,1
K11070,3,2.2708121507334105,0.3799212598425197,0.9209209209209209,0.0,0.96996996996997,1,1,0,1
K21528,3,2.268389385827108,0.0,0.6256256256256256,0.9110320284697508,0.7317317317317318,0,1,1,1
K00610,3,2.266955932310263,0.6653543307086613,0.7757757757757757,0.0,0.8258258258258259,1,1,0,1
K02026,3,2.2660140455416045,0.7795275590551181,0.7877877877877878,0.0,0.6986986986986987,1,1,0,1
K03698,3,2.262402165945473,0.4035433070866141,0.8588588588588588,0.0,1.0,1,1,0,1
K05349,3,2.255605999700488,0.7440944881889764,0.9119119119119119,0.0,0.5995995995995995,1,1,0,1
K15519,3,2.253495488370933,0.0,0.7247247247247247,0.8220640569395018,0.7067067067067068,0,1,1,1
K02108,3,2.247749718222159,0.9704724409448819,0.39539539539539537,0.0,0.8818818818818819,1,1,0,1
K04486,3,2.2398362929858995,0.5531496062992126,0.8658658658658659,0.0,0.8208208208208209,1,1,0,1
K21064,3,2.2391367745698454,0.5354330708661417,0.990990990990991,0.0,0.7127127127127126,1,1,0,1
K03549,3,2.2367990766567276,0.0,0.6296296296296297,0.9395017793594306,0.6676676676676676,0,1,1,1
K03524,3,2.2304056024528465,0.8720472440944882,0.7197197197197197,0.0,0.6386386386386387,1,1,0,1
K02564,3,2.2280311807870863,0.952755905511811,0.49449449449449445,0.0,0.7807807807807807,1,1,0,1
K06131,3,2.2206635769627896,0.8562992125984252,0.9029029029029029,0.0,0.4614614614614615,1,1,0,1
K01835,3,2.2098318791232177,0.6692913385826771,0.7957957957957957,0.0,0.7447447447447447,1,1,0,1
K06997,3,2.2088190552757485,0.8464566929133859,0.8498498498498499,0.0,0.5125125125125125,1,1,0,1
K00974,3,2.2062298518991432,0.6456692913385826,0.8698698698698699,0.0,0.6906906906906907,1,1,0,1
K01218,3,2.2010230871440837,0.0,0.7217217217217218,0.6014234875444839,0.8778778778778779,0,1,1,1
K01495,3,2.1860640167726784,0.8307086614173228,0.7497497497497497,0.0,0.6056056056056056,1,1,0,1
K01190,3,2.1661641956917546,0.5295275590551181,0.6966966966966968,0.0,0.93993993993994,1,1,0,1
K06287,3,2.159982817463132,0.6574803149606299,0.6006006006006006,0.0,0.9019019019019019,1,1,0,1
K01914,3,2.1520792445989296,0.5925196850393701,0.7587587587587588,0.0,0.8008008008008007,1,1,0,1
K03308,3,2.146148116620558,0.47047244094488194,0.8088088088088088,0.0,0.8668668668668669,1,1,0,1
K02493,3,2.1450387395269286,0.594488188976378,0.8808808808808809,0.0,0.6696696696696697,1,1,0,1
K00937,3,2.1410485288438044,0.8877952755905512,0.8618618618618619,0.0,0.39139139139139134,1,1,0,1
K00942,3,2.1409460641744107,0.42322834645669294,0.8028028028028028,0.0,0.914914914914915,1,1,0,1
K00759,3,2.140021911675455,0.7716535433070866,0.8508508508508509,0.0,0.5175175175175175,1,1,0,1
K11991,3,2.139229780962064,0.6417322834645669,0.8348348348348349,0.0,0.6626626626626626,1,1,0,1
K01588,3,2.1385105578018964,0.9192913385826772,0.4654654654654654,0.0,0.7537537537537538,1,1,0,1
K01524,3,2.133371805969671,0.0,0.972972972972973,0.8540925266903915,0.3063063063063063,0,1,1,1
K01740,3,2.126134008023772,0.8818897637795275,0.6656656656656657,0.0,0.5785785785785786,1,1,0,1
K00800,3,2.12146595414312,0.3326771653543307,0.958958958958959,0.0,0.8298298298298299,1,1,0,1
K00013,3,2.0993394969772923,0.3976377952755905,0.8158158158158157,0.0,0.8858858858858859,1,1,0,1
K06871,3,2.098210415139549,0.8169291338582677,0.7547547547547547,0.0,0.5265265265265265,1,1,0,1
K01091,3,2.092740378173449,0.7854330708661417,0.6816816816816818,0.0,0.6256256256256256,1,1,0,1
K18139,3,2.090667179635151,0.0,0.4624624624624625,0.8113879003558719,0.8168168168168168,0,1,1,1
K04068,3,2.0710099863643174,0.41535433070866146,0.8038038038038038,0.0,0.8518518518518519,1,1,0,1
K00174,3,2.069564226147856,0.0,0.7727727727727728,0.5480427046263345,0.7487487487487487,0,1,1,1
K02469,3,2.0667301159427143,0.5492125984251969,0.8838838838838838,0.0,0.6336336336336337,1,1,0,1
K07391,3,2.059857101195684,0.5413385826771653,0.933933933933934,0.0,0.5845845845845845,1,1,0,1
K07173,3,2.058647229907072,0.671259842519685,0.8108108108108107,0.0,0.5765765765765766,1,1,0,1
K17836,3,2.0494234391872186,0.38976377952755903,0.8258258258258259,0.0,0.8338338338338338,1,1,0,1
K06173,3,2.047533754226668,0.20669291338582674,0.924924924924925,0.0,0.9159159159159159,1,1,0,1
K00278,3,2.046195802101314,0.7559055118110236,0.5705705705705706,0.0,0.7197197197197197,1,1,0,1
K03324,3,2.0454135237599806,0.9783464566929134,0.6456456456456456,0.0,0.42142142142142147,1,1,0,1
K02774,3,2.041728561301515,0.0,0.8648648648648649,0.8185053380782918,0.3583583583583584,0,1,1,1
K03310,3,2.037545258150801,0.9625984251968503,0.0,0.15302491103202842,0.9219219219219219,1,0,1,1
K03614,3,2.03068225706021,0.7263779527559056,0.6086086086086087,0.0,0.6956956956956957,1,1,0,1
K03215,3,2.027880242447172,0.7145669291338583,0.6896896896896897,0.0,0.6236236236236237,1,1,0,1
K00767,3,2.025819126212827,0.6003937007874016,0.7487487487487487,0.0,0.6766766766766767,1,1,0,1
K01262,3,2.0191057198931217,0.7007874015748031,0.8538538538538538,0.0,0.46446446446446443,1,1,0,1
K01778,3,2.0181756559709316,0.6377952755905512,0.5725725725725725,0.0,0.8078078078078078,1,1,0,1
K02004,3,2.011730234171179,0.7224409448818898,0.8478478478478478,0.0,0.4414414414414415,1,1,0,1
K03718,3,1.9974885917946417,0.0,0.8228228228228228,0.5800711743772242,0.5945945945945945,0,1,1,1
K00806,3,1.9972827157866528,0.21850393700787396,0.7997997997997998,0.0,0.978978978978979,1,1,0,1
K00640,3,1.9949398217114753,0.8267716535433071,0.5235235235235236,0.0,0.6446446446446447,1,1,0,1
K00765,3,1.9945713429965402,0.8484251968503937,0.8078078078078078,0.0,0.3383383383383384,1,1,0,1
K18918,3,1.9864312711287802,0.0,0.4394394394394394,0.99644128113879,0.5505505505505506,0,1,1,1
K01585,3,1.9860273659486258,0.8799212598425197,0.1341341341341341,0.0,0.9719719719719719,1,1,0,1
K01886,3,1.98146571768619,0.7362204724409449,0.5055055055055055,0.0,0.7397397397397397,1,1,0,1
K19509,3,1.9793580533766035,0.43700787401574803,0.8128128128128128,0.7295373665480427,0.0,1,1,1,0
K03616,3,1.9789651856580992,0.7066929133858268,0.6596596596596597,0.0,0.6126126126126126,1,1,0,1
K03699,3,1.9767641657405437,0.1889763779527559,0.8598598598598599,0.0,0.9279279279279279,1,1,0,1
K07029,3,1.9696152845759145,0.31496062992125984,0.8708708708708709,0.0,0.7837837837837838,1,1,0,1
K00928,3,1.9670024355063727,0.46850393700787396,0.7187187187187187,0.0,0.7797797797797797,1,1,0,1
K02242,3,1.9668231223349333,0.655511811023622,0.5645645645645645,0.0,0.7467467467467468,1,1,0,1
K03438,3,1.9653570893728376,0.6240157480314961,0.7577577577577578,0.0,0.5835835835835836,1,1,0,1
K00791,3,1.9627205946103583,0.13188976377952755,0.9059059059059059,0.0,0.924924924924925,1,1,0,1
K01338,3,1.9606988878642422,0.4271653543307087,0.8458458458458459,0.0,0.6876876876876876,1,1,0,1
K00865,3,1.957638741103308,0.7834645669291338,0.4724724724724725,0.0,0.7017017017017018,1,1,0,1
K02189,3,1.9456385519377646,0.6062992125984252,0.3983983983983984,0.0,0.9409409409409409,1,1,0,1
K14060,3,1.9430711850640676,0.0,0.7387387387387387,0.8469750889679715,0.3573573573573574,0,1,1,1
K01662,3,1.9382512433693537,0.8051181102362205,0.5065065065065065,0.0,0.6266266266266266,1,1,0,1
K02014,3,1.9321848538930388,0.0,0.8988988988988988,0.7259786476868327,0.30730730730730726,0,1,1,1
K19955,3,1.929977221315804,0.2913385826771654,0.7347347347347347,0.0,0.9039039039039038,1,1,0,1
K07171,3,1.9298392881070048,0.3582677165354331,0.6426426426426426,0.0,0.928928928928929,1,1,0,1
K00957,3,1.9244145860770963,0.9232283464566929,0.6666666666666667,0.3345195729537367,0.0,1,1,1,0
K11068,3,1.9243121073829736,0.6830708661417323,0.6926926926926926,0.0,0.5485485485485486,1,1,0,1
K00067,3,1.9221816599012778,0.937007874015748,0.6826826826826826,0.302491103202847,0.0,1,1,1,0
K02551,3,1.9172945187180064,0.0,0.6076076076076076,0.604982206405694,0.7047047047047047,0,1,1,1
K11072,3,1.9169720902004368,0.17322834645669294,0.970970970970971,0.0,0.7727727727727728,1,1,0,1
K03654,3,1.9067315346842908,0.1279527559055118,0.943943943943944,0.0,0.8348348348348349,1,1,0,1
K00931,3,1.899308757576474,0.8582677165354331,0.6406406406406406,0.0,0.40040040040040037,1,1,0,1
K19265,3,1.8891627848320762,0.39566929133858264,0.9479479479479479,0.0,0.5455455455455456,1,1,0,1
K05878,3,1.880770450165468,0.0,0.8298298298298299,0.9928825622775801,0.05805805805805808,0,1,1,1
K11754,3,1.8577179541746471,0.5964566929133859,0.39639639639639634,0.0,0.8648648648648649,1,1,0,1
K00176,3,1.8534370669601987,0.0,0.6786786786786787,0.7473309608540926,0.42742742742742745,0,1,1,1
K07000,3,1.8501882665583733,0.0,0.6026026026026026,0.9572953736654805,0.2902902902902903,0,1,1,1
K03536,3,1.8439463085132375,0.4645669291338582,0.46946946946946944,0.0,0.9099099099099099,1,1,0,1
K09952,3,1.8431990709570782,0.0,0.8398398398398399,0.797153024911032,0.20620620620620622,0,1,1,1
K20074,3,1.8326476082381595,0.7755905511811023,0.18018018018018023,0.0,0.8768768768768769,1,1,0,1
K14698,3,1.8298369543921147,0.0,0.2072072072072072,0.9359430604982206,0.6866866866866868,0,1,1,1
K17686,3,1.8230159293151418,0.10629921259842523,0.955955955955956,0.0,0.7607607607607607,1,1,0,1
K01246,3,1.8184839643914377,0.0,0.91991991991992,0.010676156583629859,0.8878878878878879,0,1,1,1
K21571,3,1.8163893430797347,0.0,0.8268268268268268,0.8434163701067616,0.14614614614614618,0,1,1,1
K18887,3,1.809392069234589,0.25984251968503935,0.8858858858858859,0.0,0.6636636636636637,1,1,0,1
K09607,3,1.803137657230184,0.0,0.7767767767767768,0.9893238434163701,0.03703703703703709,0,1,1,1
K01448,3,1.7986451017947083,0.3031496062992126,0.6866866866866868,0.0,0.8088088088088088,1,1,0,1
K02372,3,1.796920936684716,0.639763779527559,0.6346346346346347,0.0,0.5225225225225225,1,1,0,1
K01924,3,1.793949461272296,0.16732283464566933,0.7717717717717718,0.0,0.8548548548548549,1,1,0,1
K06904,3,1.7913714426169942,0.0,0.5445445445445445,0.7793594306049823,0.4674674674674675,0,1,1,1
K02086,3,1.7911316828639663,0.3917322834645669,0.7837837837837838,0.0,0.6156156156156156,1,1,0,1
