feature,p_value,u_stat,cohens_d,cohens_d_raw,mean_diff,ad_mean,control_mean,direction,p_adj
K01738,1.3804392291301003e-05,1730.0,0.7444080953330674,0.7444080953330674,0.24433623556918604,5.430372605340429,5.186036369771243,up,0.0016000351337095966
K00957,0.0009899519958008497,1587.0,0.7434907110624018,0.7434907110624018,0.19902893626723905,4.819236912241818,4.620207975974579,up,0.007741194385768272
K15738,1.0714765692414966e-05,1737.5,0.7431388039398646,0.7431388039398646,0.3433470976104873,4.612023703659409,4.268676606048921,up,0.00151648314362862
K01588,0.0006125726266865374,1605.0,0.742601073742389,0.742601073742389,0.16384606764359955,5.361849108297715,5.198003040654116,up,0.00619481340521348
K01687,0.0001394697747376547,1657.0,0.7418721385586868,0.7418721385586868,0.27374067035146954,5.231994773277894,4.958254102926425,up,0.0032909973161779926
K03152,4.4705173428846296e-05,1694.0,0.7414364699924332,0.7414364699924332,0.19384681449067465,5.194508169622618,5.000661355131943,up,0.0023870736752372246
K01243,0.0004788888489884619,1614.0,0.7405300284743169,0.7405300284743169,0.1514564525664408,5.380869439279946,5.2294129867135055,up,0.005412651276382196
K05795,0.005728519540437708,1515.0,0.7398355380364714,0.7398355380364714,0.6563080911993713,4.023279554195723,3.3669714629963514,up,0.023637250084589265
K02113,0.00024338665843595913,1638.0,0.7397303932659514,0.7397303932659514,0.21268549432651707,5.434036944598096,5.2213514502715785,up,0.0038064541348414535
K02115,0.00021059259383182427,1643.0,0.7380053870567068,0.7380053870567068,0.2547094348021224,5.5358917781694315,5.281182343367309,up,0.0036784536548088173
K01658,1.8707362344876655e-06,1787.0,0.7297767798744235,0.7297767798744235,0.2183411449449313,4.972294540190869,4.753953395245937,up,0.00151648314362862
K01929,0.0003331280274915126,1627.0,0.7284833943981631,0.7284833943981631,0.19408270183623433,5.3312193345224195,5.137136632686185,up,0.004350069873554218
K01703,1.0898978707061908e-05,1737.0,0.7265507590092354,0.7265507590092354,0.26333196238250434,5.225680859004932,4.962348896622427,up,0.00151648314362862
K07452,0.0010706799796157034,1584.0,0.7253353702787222,0.7253353702787222,0.2670583715605952,4.654801351906603,4.387742980346008,up,0.007869205314661863
K00919,0.000265302338753846,1635.0,0.7245025375107973,0.7245025375107973,0.15335454765247025,5.410677435149602,5.257322887497132,up,0.003964796062488033
K01193,5.934440421397926e-05,1685.0,0.7195613745705898,0.7195613745705898,0.3347301209531963,5.319439819813008,4.984709698859811,up,0.0027387641979573682
K01733,3.247344139304164e-05,1704.0,0.7191212036554389,0.7191212036554389,0.19123066826214963,5.1524146300233395,4.96118396176119,up,0.0023870736752372246
K02111,0.0009899519958008497,1587.0,0.7187285416033798,0.7187285416033798,0.22030023953104294,5.686474049067294,5.466173809536251,up,0.007741194385768272
K02283,0.002915064856250412,1544.0,0.7174106546246737,0.7174106546246737,0.30331465776539623,4.741184668067423,4.437870010302027,up,0.015079854737141553
K00937,0.00022973242156426813,1640.0,0.7145568968974128,0.7145568968974128,0.17002321948913668,5.592489994812059,5.422466775322922,up,0.0036784536548088173
K24180,0.00022973242156426813,1640.0,0.7110924248711533,0.7110924248711533,0.24632184105234245,5.347297734013576,5.100975892961234,up,0.0036784536548088173
K03154,0.0011278366902231435,1582.0,0.710636459780156,0.710636459780156,0.24414031131059133,5.22185513042928,4.977714819118689,up,0.008068831640160257
K01740,0.000520086504979793,1611.0,0.7093831986846619,0.7093831986846619,0.2101979809763872,5.98016157607043,5.769963595094043,up,0.005687124790226192
K01585,0.0003943009887905905,1621.0,0.7092336955369914,0.7092336955369914,0.23668786686731025,5.436128184186354,5.199440317319044,up,0.004777791260570669
K01933,0.003611444720982482,1535.0,0.7071377371724844,0.7071377371724844,0.11077433972114115,5.4898158193849245,5.379041479663783,up,0.017163933391241833
K00826,0.001043117592539037,1585.0,0.703442813370353,0.703442813370353,0.11244292447791171,5.442115866001035,5.329672941523123,up,0.007751343436270744
K07494,0.0009332711279687467,691.0,0.7031781951445365,-0.7031781951445365,-1.1976968618903001,1.5698354116302613,2.7675322735205614,down,0.007565059873692819
K03524,0.0002577994328329844,1636.0,0.7021353422083068,0.7021353422083068,0.2178273783123359,5.499203318142912,5.281375939830576,up,0.00394022996773141
K10206,9.71831121973443e-05,1669.0,0.7008796239622501,0.7008796239622501,0.20731977077186592,5.1439316255831296,4.936611854811264,up,0.0029707110433051837
K03315,0.0002045527639703117,1644.0,0.7008337609905122,0.7008337609905122,0.25249445763583456,4.270528718178669,4.0180342605428345,up,0.0036784536548088173
K02114,0.0009643205101045924,1588.0,0.7008280696549329,0.7008280696549329,0.2607251434608786,5.484365964575854,5.223640821114976,up,0.007674621811187437
K06969,8.868782872909193e-05,1672.0,0.7006896817461189,0.7006896817461189,0.21684958254675646,5.248343824924787,5.031494242378031,up,0.0029707110433051837
K25026,0.0016139135276838994,1568.0,0.7003953306093765,0.7003953306093765,0.27755873911615314,5.40663634990687,5.129077610790717,up,0.010143521938013293
K02027,0.0015343038816006468,1570.0,0.700390546780113,0.700390546780113,0.4838683507820125,5.242663317732834,4.758794966950822,up,0.009873869477286459
K00931,0.00045313716412090523,1616.0,0.699414640702064,0.699414640702064,0.2103834929218653,5.087012312787187,4.876628819865322,up,0.0052540472908846345
K06131,0.000520086504979793,1611.0,0.6989585238673662,0.6989585238673662,0.2166144555519809,5.650626579265174,5.4340121237131935,up,0.005687124790226192
K00930,0.0014216504552705947,1573.0,0.6899777286988384,0.6899777286988384,0.1659749750806725,5.285013199681677,5.119038224601004,up,0.009373136580092891
K03498,0.0005961644673633037,1606.0,0.6889104459659555,0.6889104459659555,0.12662531471849015,6.248167034516354,6.121541719797864,up,0.006074554610633663
K26937,8.868782872909193e-05,1672.0,0.6881330431719042,0.6881330431719042,0.255289755635542,7.749974532333848,7.494684776698306,up,0.0029707110433051837
K00765,0.003966986249456911,1531.0,0.685750500956276,0.685750500956276,0.08627819323744745,5.353071383111064,5.266793189873616,up,0.018086767815320492
K06997,0.0001617702777121964,1652.0,0.684526474986247,0.684526474986247,0.11322109470252162,5.354757567041683,5.2415364723391615,up,0.0033997034925453778
K00969,3.144281793075988e-05,1705.0,0.6844547064363881,0.6844547064363881,0.1368263265010059,5.271411779773927,5.134585453272921,up,0.0023870736752372246
K01649,0.0002890577322703799,1632.0,0.6843164880014591,0.6843164880014591,0.19553216255861994,5.129664342254836,4.934132179696216,up,0.004092448946354326
K00700,0.00320785557370164,1540.0,0.6839583562034778,0.6839583562034778,0.13197179601667663,5.878286261399117,5.74631446538244,up,0.01574659031616316
K01696,0.00012374914188060512,1661.0,0.6826347519099802,0.6826347519099802,0.235733332437583,4.859868392797069,4.624135060359486,up,0.0031556599548419476
K11753,0.00018739502137005916,1647.0,0.6815872381660749,0.6815872381660749,0.1409326478193922,5.331242285232795,5.190309637413403,up,0.0036528449817786897
K01956,0.00010326738184634182,1667.0,0.6778369915949215,0.6778369915949215,0.23074296036731123,5.104486235995631,4.873743275628319,up,0.00301944844746369
K05366,6.516018909638348e-05,1682.0,0.6777941832990317,0.6777941832990317,0.36691032282398783,4.8920404775114745,4.525130154687487,up,0.0027387641979573682
K01495,0.0010162130226736051,1586.0,0.6765606855851297,0.6765606855851297,0.13987254611221722,4.987497876359283,4.847625330247066,up,0.007751343436270744
K07095,0.0004286824399307189,1618.0,0.6763780632828646,0.6763780632828646,0.20643119429746015,5.814700736540141,5.608269542242681,up,0.005057700716726465
K00640,0.0019234369876702103,1561.0,0.6763711700681907,0.6763711700681907,0.10645890585012907,5.652947276427266,5.546488370577137,up,0.011396575984213361
K03437,0.0003524567376342652,1625.0,0.6739285297571792,0.6739285297571792,0.21104819881563586,5.228692687049919,5.017644488234283,up,0.004514802972553206
K01265,0.001784653121254149,1564.0,0.6719756637038091,0.6719756637038091,0.08263757217536494,5.961450417562853,5.878812845387488,up,0.010812425441832571
K04751,0.0021769339394543345,1556.0,0.6712396295906681,0.6712396295906681,0.16022686605604708,5.514343537801506,5.354116671745459,up,0.012354329740785147
K00956,0.001098914734839474,1583.0,0.6687287859981641,0.6687287859981641,0.27225441781564186,4.526227470401258,4.253973052585616,up,0.007903958921706379
K06871,0.0010162130226736051,1586.0,0.6675712782622971,0.6675712782622971,0.18190364594533381,5.730698387950464,5.54879474200513,up,0.007751343436270744
K02109,0.002711711082515489,1547.0,0.6670358025598254,0.6670358025598254,0.1610834068564717,5.788932869971638,5.627849463115166,up,0.014416013462384714
K11175,0.0006294002249076178,1604.0,0.6668339698398127,0.6668339698398127,0.1661095373352266,5.203066679914486,5.03695714257926,up,0.006224583106623132
K13038,0.0009148914914127304,1590.0,0.6660148838259227,0.6660148838259227,0.2620257994670139,5.071839187357213,4.809813387890199,up,0.007565059873692819
K12410,9.71831121973443e-05,1669.0,0.6641088155387458,0.6641088155387458,0.16618209556827512,5.259543990488567,5.0933618949202915,up,0.0029707110433051837
K02823,0.00022317809140424814,1641.0,0.6632235770954581,0.6632235770954581,0.240446537030909,5.09867282891572,4.858226291884811,up,0.0036784536548088173
K01662,0.0014216504552705947,1573.0,0.6616954138765208,0.6616954138765208,0.12187175530532901,5.616799206894345,5.494927451589016,up,0.009373136580092891
K00648,0.000265302338753846,1635.0,0.6616584317538018,0.6616584317538018,0.23917723383600809,5.1034587180732,4.864281484237192,up,0.003964796062488033
K01591,0.0004922706021355532,1613.0,0.6615208647936844,0.6615208647936844,0.17670810597741315,5.298477342247628,5.1217692362702145,up,0.005471933552663793
K00850,0.0009148914914127304,1590.0,0.6613519397362961,0.6613519397362961,0.2227825604232896,5.0977098864332016,4.874927326009912,up,0.007565059873692819
K01756,4.4705173428846296e-05,1694.0,0.6609936911009918,0.6609936911009918,0.14163133466315614,5.373085179131,5.231453844467844,up,0.0023870736752372246
K00766,0.0016551283138078608,1567.0,0.6605494835186027,0.6605494835186027,0.1328010639319004,5.113731870646988,4.9809308067150875,up,0.010211686156291618
K01950,0.0001165302924592913,1663.0,0.6604974607556438,0.6604974607556438,0.2918019761985109,4.927546148393782,4.635744172195271,up,0.0031556599548419476
K00965,0.000646657047293318,1603.0,0.659407394703352,0.659407394703352,0.33912407422321955,4.789120904928681,4.449996830705461,up,0.006348567362113232
K06217,0.004999003681036837,1521.0,0.6589088359422457,0.6589088359422457,0.0782165267919801,5.367177125994332,5.288960599202352,up,0.021689225648369503
K07098,0.0003943009887905905,1621.0,0.6571502943374649,0.6571502943374649,0.1420022721226264,5.762753902276101,5.620751630153475,up,0.004777791260570669
K01091,0.0003238399568201272,1628.0,0.6565268846873324,0.6565268846873324,0.15841942429258182,6.101556288596775,5.9431368643041935,up,0.004270242567873246
K00865,0.0009148914914127304,1590.0,0.656291610798029,0.656291610798029,0.14977384804549576,5.18133086992861,5.031557021883114,up,0.007565059873692819
K00655,0.0004922706021355532,1613.0,0.6560363307037621,0.6560363307037621,0.1388446405751127,5.716129115635881,5.577284475060768,up,0.005471933552663793
K02026,0.003132246856213291,1541.0,0.6552563966465681,0.6552563966465681,0.3024633006573847,6.036330262433103,5.7338669617757185,up,0.015488500079437044
K00286,0.00022973242156426813,1640.0,0.6543015473807299,0.6543015473807299,0.2042977610677692,5.225503155725589,5.0212053946578195,up,0.0036784536548088173
K20074,0.007005508501929239,1506.0,0.6536550133087538,0.6536550133087538,0.15022880832995966,5.818896575031503,5.668667766701543,up,0.02610085577588595
K01770,0.0016139135276838994,1568.0,0.6529803184691927,0.6529803184691927,0.19764084566318285,5.079931008678501,4.882290163015318,up,0.010143521938013293
K00759,0.002521398072103281,1550.0,0.6526418888680199,0.6526418888680199,0.12476344016229035,4.885110948071754,4.760347507909463,up,0.01384196084481189
K03639,0.003966986249456911,1531.0,0.6505183544972434,0.6505183544972434,0.2796629339269483,4.643415058050831,4.363752124123883,up,0.018086767815320492
K02103,0.002072069166508016,1558.0,0.6487356658091079,0.6487356658091079,0.3998834839035461,4.033565893157662,3.633682409254116,up,0.01196108596117288
K02470,7.15126138489559e-05,1679.0,0.647714501230881,0.647714501230881,0.23878726601306788,5.389350824775067,5.150563558761999,up,0.002828954871377814
K09117,0.001098914734839474,1583.0,0.6448184490763138,0.6448184490763138,0.13833248907959383,5.0708443870959465,4.932511898016353,up,0.007903958921706379
K00003,0.001098914734839474,1583.0,0.6426041354113676,0.6426041354113676,0.20758856131866388,5.3597299881364835,5.15214142681782,up,0.007903958921706379
K04041,0.0008451346696014137,1593.0,0.641714521150513,0.641714521150513,0.25896575218957274,4.948714487641335,4.689748735451762,up,0.0073335879394445256
K19147,0.006852059755017802,1507.0,0.6408782903128349,0.6408782903128349,0.2589162726055019,4.372207987348777,4.1132917147432755,up,0.026033955848867075
K00278,0.0009148914914127304,1590.0,0.638214601203725,0.638214601203725,0.23614669703562896,4.787481189190537,4.551334492154908,up,0.007565059873692819
K03695,0.0003238399568201272,1628.0,0.6355356437031965,0.6355356437031965,0.2338156495210466,4.952164295387699,4.718348645866652,up,0.004270242567873246
K01710,0.00041692250137295006,1619.0,0.6354567961895988,0.6354567961895988,0.20119535380527864,5.146184155460782,4.944988801655503,up,0.004962484640235556
K02037,0.001043117592539037,1585.0,0.6334498985142906,0.6334498985142906,0.19509739829772155,5.200446207578041,5.00534880928032,up,0.007751343436270744
K22522,8.341944724776754e-05,1674.0,0.6332759860777131,0.6332759860777131,0.20761144593924552,4.9212164975012564,4.713605051562011,up,0.0029707110433051837
K07862,0.0012507032391831788,1578.0,0.6328540580891796,0.6328540580891796,0.2757245689389274,4.531208079381038,4.255483510442111,up,0.008582631921945794
K05349,0.0004658470178907673,1615.0,0.6325533195291565,0.6325533195291565,0.2742632449108138,6.542018070416721,6.267754825505907,up,0.005309866432737983
K01955,9.143842109570473e-05,1671.0,0.6316805620039238,0.6316805620039238,0.24799435611584997,5.102190300462035,4.854195944346185,up,0.0029707110433051837
K03320,0.009300610330366553,1493.0,0.6316337842448624,0.6316337842448624,0.15134877455469287,5.601369994023984,5.450021219469291,up,0.03174954541711425
K07141,0.0007803384412494988,1596.0,0.6313133939748272,0.6313133939748272,0.3411577333897666,4.6809801788090235,4.339822445419257,up,0.006997034689870506
K01886,0.00045313716412090523,1616.0,0.6312134605389274,0.6312134605389274,0.15711924270576194,5.124605560273015,4.9674863175672535,up,0.0052540472908846345
K02112,0.0012832938240292047,1577.0,0.6310628281778439,0.6310628281778439,0.20674408676961686,5.597063503188016,5.390319416418399,up,0.008673518559393368
K02371,0.002985882373054269,1543.0,0.6301549026110264,0.6301549026110264,0.31581669782605726,4.702024849663972,4.386208151837915,up,0.015154761478332045
K01915,0.005729177343922751,1515.0,0.62962440845531,0.62962440845531,0.07366370309856052,6.301811714380053,6.228148011281492,up,0.023637250084589265
K10240,0.00765042375477536,1502.0,0.6290937173442253,0.6290937173442253,0.5046651289609714,4.018551634581631,3.51388650562066,up,0.027736110209502743
K03614,0.0016139135276838994,1568.0,0.6288618811837193,0.6288618811837193,0.18300560048502845,4.968798813876921,4.785793213391893,up,0.010143521938013293
K02110,0.007162036385610692,1505.0,0.6286801203537811,0.6286801203537811,0.19975800219589246,5.610547467040694,5.410789464844801,up,0.02639161353053803
K02004,0.00435402885957447,1527.0,0.6241723277705026,0.6241723277705026,0.0925431040134761,7.548326947992952,7.455783843979476,up,0.01952056272042554
K07139,0.00021059259383182427,1643.0,0.624061792000882,0.624061792000882,0.16654797425153323,5.075428839381318,4.908880865129785,up,0.0036784536548088173
K06962,0.006554190757275434,1509.0,0.6227913849361131,0.6227913849361131,0.16518082157100356,5.119481001743809,4.9543001801728055,up,0.025331570599239822
K02897,0.0005345374049160718,1610.0,0.6227516716711061,0.6227516716711061,0.16613297304280028,4.685098296892566,4.518965323849765,up,0.005705974679461242
K03215,0.0007201794419124876,1599.0,0.6226907534378533,0.6226907534378533,0.18193901369267174,5.988888848292649,5.806949834599977,up,0.006634529790221204
K03169,0.0014216504552705947,1573.0,0.6226234541170739,0.6226234541170739,0.19561976833715367,6.123892599854413,5.928272831517259,up,0.009373136580092891
K03100,0.002021393179731879,1559.0,0.6205814417426643,0.6205814417426643,0.14116107138848033,6.039163263988895,5.898002192600415,up,0.011820755768432075
K01695,0.004060701463528237,1530.0,0.618647090823547,0.618647090823547,0.11228372075163229,5.1348599853292605,5.022576264577628,up,0.0184514982042077
K03616,0.00336408412650825,1538.0,0.6185636382522645,0.6185636382522645,0.21921197723515817,4.957700520476311,4.738488543241153,up,0.01645342963692217
K14155,1.8635644123163302e-05,1721.0,0.6184109184940138,0.6184109184940138,0.18981595794042505,5.2981472260058124,5.108331268065387,up,0.0019127215093986607
K00852,0.00015705789190388777,1653.0,0.6182621807460641,0.6182621807460641,0.37790477658910726,4.302014709608473,3.924109933019366,up,0.0033997034925453778
K01262,0.0008014063630398325,1595.0,0.6170944135749659,0.6170944135749659,0.21596844338775778,5.1267637481709,4.910795304783142,up,0.007045042864631207
K00099,0.002072069166508016,1558.0,0.6168275697831989,0.6168275697831989,0.12242724117718762,5.342853242458637,5.220426001281449,up,0.01196108596117288
K03332,0.004557368182447122,1525.0,0.6166869655780286,0.6166869655780286,0.5035847612135607,3.4161761941176882,2.9125914329041276,up,0.0200436433014647
K03783,0.007005508501929239,1506.0,0.6153248575914652,0.6153248575914652,0.1351012766015618,4.921187899605147,4.786086623003585,up,0.02610085577588595
K01620,0.001098914734839474,1583.0,0.6152208794342843,0.6152208794342843,0.21768834414823068,5.011520489929896,4.793832145781665,up,0.007903958921706379
K02346,0.00015247492226156293,1654.0,0.6149242285613647,0.6149242285613647,0.3021354049123044,5.017755821799683,4.715620416887378,up,0.0033997034925453778
K07816,0.0030582661645809656,1542.0,0.6142545809838916,0.6142545809838916,0.18304836157700155,6.054317950382392,5.87126958880539,up,0.015405872626821719
K02025,0.002231170764192506,1555.0,0.6135439031136742,0.6135439031136742,0.36797988405696813,5.904394216396363,5.536414332339395,up,0.012556170200162848
K07444,0.0006824985211466705,1601.0,0.6123582392222834,0.6123582392222834,0.27388014484769485,4.839790644882324,4.565910500034629,up,0.006510358233633134
K11068,0.0001617702777121964,1652.0,0.6119624674826094,0.6119624674826094,0.20529808825574225,5.030773146388168,4.825475058132426,up,0.0033997034925453778
K25089,0.002985882373054269,1543.0,0.6114289816620394,0.6114289816620394,0.2984648756967818,4.832240697146224,4.533775821449442,up,0.015154761478332045
K18843,0.011261028986447586,1484.0,0.6114243124452785,0.6114243124452785,0.21396063450852232,5.066102765809629,4.852142131301107,up,0.03547092268564872
K25706,0.00037283044638932285,1623.0,0.6113188818084742,0.6113188818084742,0.22997633125427708,5.130622752201341,4.900646420947064,up,0.004643119911052215
K17472,0.0105701966322173,1487.0,0.6101606624447823,0.6101606624447823,0.23663250154094584,4.982631281768078,4.745998780227132,up,0.034093320072739255
K00651,0.003697504000681026,1534.0,0.6096465709911107,0.6096465709911107,0.13174112531734927,5.199842755968546,5.068101630651197,up,0.017267857225402708
K07173,0.0005345374049160718,1610.0,0.6091120715858281,0.6091120715858281,0.1333969623904192,5.165499875887436,5.032102913497017,up,0.005705974679461242
K01835,0.0024607277691069637,1551.0,0.6087715461790126,0.6087715461790126,0.21424625823738186,5.454469684692213,5.240223426454831,up,0.01362007756974842
K26606,0.002915064856250412,1544.0,0.6078772992495128,0.6078772992495128,0.18186222092735793,5.4024514732807125,5.220589252353355,up,0.015079854737141553
K00610,0.0006824985211466705,1601.0,0.6076829607246382,0.6076829607246382,0.11923515595410095,5.065263588069669,4.946028432115568,up,0.006510358233633134
K23060,0.0003426649098625465,1626.0,0.6075238838194166,0.6075238838194166,0.2954234126685069,4.361856521687344,4.0664331090188375,up,0.004431579843895432
K01923,0.0074845427611656785,1503.0,0.606487513742502,0.606487513742502,0.09751792692800532,5.433153354399458,5.335635427471453,up,0.027429727557950513
K01952,3.812629346239054e-05,1699.0,0.6056333570153084,0.6056333570153084,0.239424899106794,5.0049292312546765,4.7655043321478825,up,0.0023870736752372246
K06287,0.0003059863800801812,1630.0,0.6049723230020786,0.6049723230020786,0.17821654243070384,5.158549775229284,4.98033323279858,up,0.004199506951100446
K02242,0.00018198303726437278,1648.0,0.6040231596571963,0.6040231596571963,0.12452488479133805,5.36903554276738,5.244510657976042,up,0.003599517428243844
K06923,0.014739693669801228,1471.0,0.6026964297072317,0.6026964297072317,0.1967593095573461,4.980705292778742,4.783945983221396,up,0.04227055007650885
K07271,0.008718353195643739,1496.0,0.6007862238731333,0.6007862238731333,0.1419253034539425,5.397822246392222,5.255896942938279,up,0.030536940229533408
K02687,0.00320785557370164,1540.0,0.6000030865264289,0.6000030865264289,0.10649873113275277,5.3595254739229565,5.253026742790204,up,0.01574659031616316
K26605,0.0030582661645809656,1542.0,0.5991818778621526,0.5991818778621526,0.16167841877776556,5.509187615571639,5.347509196793873,up,0.015405872626821719
K00974,0.0002045527639703117,1644.0,0.5971621457077837,0.5971621457077837,0.20007775280005013,5.248053072564325,5.047975319764275,up,0.0036784536548088173
K03523,0.010796166995107747,1486.0,0.5927877368258228,0.5927877368258228,0.1696708426110538,5.433243571719376,5.263572729108322,up,0.03465595371937929
K11991,0.0003059863800801812,1630.0,0.5919168943177272,0.5919168943177272,0.14894725053728575,5.390765507799484,5.2418182572621985,up,0.004199506951100446
K02372,0.018758292077714157,1459.0,0.5915576343066737,0.5915576343066737,0.10483550990606538,5.374748697299613,5.269913187393548,up,0.04956758908551187
K01778,0.002778008611854813,1546.0,0.5910800666904269,0.5910800666904269,0.0771957497875162,5.605165482109483,5.527969732321967,up,0.01465263365860676
K01804,0.0035272110610366416,1536.0,0.5908557873582065,0.5908557873582065,0.16353931127781784,4.8605016639488285,4.696962352671011,up,0.017003938627578076
K07450,0.011026421616064845,1485.0,0.5897005076379765,0.5897005076379765,0.35497188479970365,4.932443430253074,4.5774715454533705,up,0.03514345278105976
K01755,0.008908714544214859,1495.0,0.5881929554949679,0.5881929554949679,0.07646524892214845,5.5406672438336075,5.464201994911459,up,0.03104202347660359
K03972,0.009102779812718686,1494.0,0.5881526569841925,0.5881526569841925,0.17681731794084676,4.819453550719386,4.642636232778539,up,0.03147362171749777
