feature,coefficient,abs_coefficient
K07485,-0.07884411866894145,0.07884411866894145
K07114,0.07837936682884883,0.07837936682884883
K19158,0.07814378614401316,0.07814378614401316
K02775,0.07757400537321033,0.07757400537321033
K19509,0.07658315285823801,0.07658315285823801
K02014,-0.07512804611160197,0.07512804611160197
K02759,-0.07334614505081025,0.07334614505081025
K05595,-0.07292506914295778,0.07292506914295778
K03147,0.07290930508174542,0.07290930508174542
K03673,-0.07206284889147191,0.07206284889147191
K02782,0.0714435005116354,0.0714435005116354
K03484,0.068925972010694,0.068925972010694
K07172,0.06892582023385725,0.06892582023385725
K04651,-0.06855880892185967,0.06855880892185967
K15580,-0.06777011770285776,0.06777011770285776
K06132,-0.06715764209630426,0.06715764209630426
K19092,-0.06664208531841179,0.06664208531841179
K19309,0.06639890130298108,0.06639890130298108
K07488,0.06623252091440901,0.06623252091440901
K02283,0.06592512086840142,0.06592512086840142
K08223,-0.06535659039966417,0.06535659039966417
K01206,-0.06399329028654642,0.06399329028654642
K00616,-0.06368779187643545,0.06368779187643545
K02371,0.06353902906529398,0.06353902906529398
K09925,0.06346921124829326,0.06346921124829326
K24180,0.06341159072916538,0.06341159072916538
K01547,-0.06301224232089539,0.06301224232089539
K03832,-0.06253771184029268,0.06253771184029268
K01200,0.06231811588726127,0.06231811588726127
K01465,0.06142483991718159,0.06142483991718159
K01787,0.06028208876858583,0.06028208876858583
K10440,-0.05924389431902172,0.05924389431902172
K19005,0.05918436145257735,0.05918436145257735
K12056,0.059024319275987475,0.059024319275987475
K07474,0.05899463619650807,0.05899463619650807
K05995,-0.05891115886194155,0.05891115886194155
K28192,0.05514946405870834,0.05514946405870834
K06919,0.05446183645075023,0.05446183645075023
K16692,-0.05404761247827619,0.05404761247827619
K02551,0.05387646477741348,0.05387646477741348
K01218,0.052377005458668004,0.052377005458668004
K13735,-0.05233828427006124,0.05233828427006124
K07800,0.05126028302503853,0.05126028302503853
K00426,-0.05073708344872562,0.05073708344872562
K18320,-0.0503367604940158,0.0503367604940158
K07079,-0.05000564349089216,0.05000564349089216
K03718,-0.04929287794368243,0.04929287794368243
K07075,-0.04912277422251795,0.04912277422251795
K02346,0.04903611463241788,0.04903611463241788
K01955,0.04894712294592502,0.04894712294592502
K01480,-0.04826127521303498,0.04826127521303498
K05839,-0.047958730711693466,0.047958730711693466
K02810,-0.04746582592333355,0.04746582592333355
K00240,-0.04635972481486161,0.04635972481486161
K00375,0.046221923203539614,0.046221923203539614
K00174,-0.0461690187400676,0.0461690187400676
K28560,-0.04556252370783304,0.04556252370783304
K09955,-0.04549687022256222,0.04549687022256222
K16214,-0.04515349580095255,0.04515349580095255
K26113,0.04505219316661826,0.04505219316661826
K04517,0.0446104746343828,0.0446104746343828
K00046,0.04413553622248779,0.04413553622248779
K02773,0.04347501200793966,0.04347501200793966
K06320,-0.04318858849611696,0.04318858849611696
K01586,0.043157000041791196,0.043157000041791196
K21574,0.04302548296807909,0.04302548296807909
K19271,-0.04166435088641852,0.04166435088641852
K19310,-0.041617982522346456,0.041617982522346456
K01223,0.04155243649879881,0.04155243649879881
K07321,-0.04142514881302856,0.04142514881302856
K02027,0.04131568564416695,0.04131568564416695
K05601,-0.03947776071081002,0.03947776071081002
K05366,0.039428750553936104,0.039428750553936104
K01533,0.03931948648578621,0.03931948648578621
K01633,0.039153196480473586,0.039153196480473586
K06218,0.03900723843317187,0.03900723843317187
K03465,-0.03882864043241546,0.03882864043241546
K20488,-0.038772640751460336,0.038772640751460336
K23514,0.03738056456732745,0.03738056456732745
K07444,0.03721453210538134,0.03721453210538134
K07481,-0.03693721777395995,0.03693721777395995
K20265,-0.03682421588870859,0.03682421588870859
K23060,0.0367999422077848,0.0367999422077848
K00980,-0.03662750524376007,0.03662750524376007
K08483,0.03606426897767134,0.03606426897767134
K11928,0.03535715354500744,0.03535715354500744
K01284,-0.03526220659072974,0.03526220659072974
K17319,-0.03462246396042025,0.03462246396042025
K12063,-0.03423647285148079,0.03423647285148079
K19353,-0.03300985547562347,0.03300985547562347
K01308,-0.032893370894484686,0.032893370894484686
K01658,0.032203679040321946,0.032203679040321946
K10441,-0.032117090848446675,0.032117090848446675
K07009,0.03186757154508276,0.03186757154508276
K01963,0.030986742065483033,0.030986742065483033
K25706,0.030718720511985678,0.030718720511985678
K00088,0.030463340617784947,0.030463340617784947
K01812,-0.029934493363084062,0.029934493363084062
K07464,-0.029922145425158128,0.029922145425158128
K27772,-0.029747333014354595,0.029747333014354595
K07141,0.02961627113401849,0.02961627113401849
K22042,-0.02954629975885217,0.02954629975885217
K00625,0.029458088727062553,0.029458088727062553
K06412,-0.027960038260036763,0.027960038260036763
K17758,0.02792786812393992,0.02792786812393992
K24648,-0.027548847872956334,0.027548847872956334
K03534,-0.026935601614590778,0.026935601614590778
K03830,-0.026463688946822234,0.026463688946822234
K03315,0.026114285289684996,0.026114285289684996
K15921,-0.026013615273676363,0.026013615273676363
K09458,0.025722658963330296,0.025722658963330296
K02117,0.02541122764417354,0.02541122764417354
K07030,0.024899744846140163,0.024899744846140163
K00175,-0.024543147676359667,0.024543147676359667
K15772,0.02404795583023506,0.02404795583023506
K00957,0.022937364983387113,0.022937364983387113
K02824,0.022655421311654277,0.022655421311654277
K19545,0.022627604889767162,0.022627604889767162
K10206,0.022617310455433227,0.022617310455433227
K07484,0.022436704277511543,0.022436704277511543
K00956,0.022334848230920537,0.022334848230920537
K07335,-0.02188489160884848,0.02188489160884848
K23536,-0.021595918798707266,0.021595918798707266
K24950,-0.021125583621834053,0.021125583621834053
K00067,0.020915048894811744,0.020915048894811744
K10542,0.020848450556988182,0.020848450556988182
K02502,0.020080641068912875,0.020080641068912875
K01698,0.01970137650749514,0.01970137650749514
K00558,0.0192174955113256,0.0192174955113256
K06400,-0.01912185805493706,0.01912185805493706
K07138,-0.01910631790996773,0.01910631790996773
K03488,0.01864744725690646,0.01864744725690646
K03286,0.01859906441548877,0.01859906441548877
K18220,0.017709450380978063,0.017709450380978063
K22522,0.017659536910280337,0.017659536910280337
K01956,0.017638944293027974,0.017638944293027974
K19334,-0.01729032227646369,0.01729032227646369
K02761,-0.01696673365877736,0.01696673365877736
K03553,-0.016489857939361793,0.016489857939361793
K06183,0.016136558643990547,0.016136558643990547
K01818,-0.015393947990644542,0.015393947990644542
K03686,0.01497740007480657,0.01497740007480657
K01719,0.014951085470726303,0.014951085470726303
K07487,0.01456420911192082,0.01456420911192082
K03169,0.014447221649921071,0.014447221649921071
K23351,0.014072231782304807,0.014072231782304807
K18138,0.014040317082883357,0.014040317082883357
K00821,0.01395617421299666,0.01395617421299666
K03660,0.013227682296228267,0.013227682296228267
K23997,0.013093255561451465,0.013093255561451465
K00048,0.013054082562455068,0.013054082562455068
K03547,0.012956930532183003,0.012956930532183003
K02470,0.01273132001593088,0.01273132001593088
K07720,-0.01225346770961962,0.01225346770961962
K25089,0.012201509635589497,0.012201509635589497
K06113,0.011954580462485638,0.011954580462485638
K01952,0.011863939791769211,0.011863939791769211
K02032,-0.011766539156388013,0.011766539156388013
K02422,-0.011750390928856075,0.011750390928856075
K15738,0.011027607498917683,0.011027607498917683
K18197,-0.009993480610577175,0.009993480610577175
K01609,0.009943748492941202,0.009943748492941202
K01991,-0.009509180031286731,0.009509180031286731
K01962,0.00900682557987641,0.00900682557987641
K03639,0.00890727272297233,0.00890727272297233
K26974,0.008787415299672618,0.008787415299672618
K03310,0.008727592037164035,0.008727592037164035
K00249,0.008650579982031448,0.008650579982031448
K02118,0.00860478886271404,0.00860478886271404
K07461,-0.008563938827352728,0.008563938827352728
K01442,0.008349566954273628,0.008349566954273628
K01938,0.008186153005013679,0.008186153005013679
K00688,-0.007579931057569148,0.007579931057569148
K02035,-0.0075246492670522505,0.0075246492670522505
K27330,-0.007375446058582574,0.007375446058582574
K18349,-0.007266709801999749,0.007266709801999749
K00876,-0.0072223089195331104,0.0072223089195331104
K06012,0.007140790503568389,0.007140790503568389
K03154,0.006541827185890735,0.006541827185890735
K06950,0.006539259978509722,0.006539259978509722
K02160,0.006291768753640127,0.006291768753640127
K07459,0.006283897503257285,0.006283897503257285
K01934,0.005806204835043939,0.005806204835043939
K01703,0.005726432526211381,0.005726432526211381
K01937,-0.005716566278481904,0.005716566278481904
K00124,-0.005380840624785939,0.005380840624785939
K21071,0.005305534867599827,0.005305534867599827
K01953,-0.005190075161826251,0.005190075161826251
K15974,-0.005141717710303865,0.005141717710303865
K01537,0.005016820988671246,0.005016820988671246
K21745,-0.00474729543932172,0.00474729543932172
K00857,-0.0042860399304485,0.0042860399304485
K04759,-0.004224559354786198,0.004224559354786198
K10112,0.003547715024740463,0.003547715024740463
K01507,-0.0033984475934490718,0.0033984475934490718
K17247,-0.0029961615518379835,0.0029961615518379835
K02433,0.0028433363976573586,0.0028433363976573586
K07741,-0.0025167059233438594,0.0025167059233438594
K00609,0.001989146014616818,0.001989146014616818
K01652,0.0016971846599639223,0.0016971846599639223
K03696,0.0015918387938979872,0.0015918387938979872
K12410,0.0015147441816184294,0.0015147441816184294
K18831,0.0013455837059889633,0.0013455837059889633
K15532,-0.0011534752570234903,0.0011534752570234903
K15633,-0.0006954181863123006,0.0006954181863123006
K16511,0.0005495201162164765,0.0005495201162164765
K01246,-0.0005029596262174524,0.0005029596262174524
K07301,0.00015113988792685932,0.00015113988792685932
K07862,8.568176923674386e-05,8.568176923674386e-05
K03972,2.752776787377958e-06,2.752776787377958e-06
