feature,coefficient,abs_coefficient
s__Adlercreutzia_equolifaciens,-0.06041963315523103,0.06041963315523103
s__Enterococcus_faecalis,0.05976386967892292,0.05976386967892292
s__Anaerotruncus_colihominis,0.05805623254678768,0.05805623254678768
s__Alistipes_dispar,-0.05620906992448517,0.05620906992448517
s__Agathobaculum_butyriciproducens,-0.056123959121146726,0.056123959121146726
s__Lactobacillus_crispatus,0.05602566321055208,0.05602566321055208
s__GGB3278_SGB4328,-0.055970333842703744,0.055970333842703744
s__Lacrimispora_amygdalina,0.054715965886949616,0.054715965886949616
s__Eubacterium_rectale,-0.05354280664836409,0.05354280664836409
s__Akkermansia_muciniphila,0.05245530621952785,0.05245530621952785
s__Zhenpiania_hominis,0.052432059756946696,0.052432059756946696
s__Eubacterium_ventriosum,0.051043191664494045,0.051043191664494045
s__Eggerthella_lenta,-0.0498169238235299,0.0498169238235299
s__Enterocloster_clostridioformis,0.04840053607373654,0.04840053607373654
s__Massiliimalia_massiliensis,0.04828998520353813,0.04828998520353813
s__Odoribacter_splanchnicus,0.048179315697903846,0.048179315697903846
s__Vescimonas_coprocola,0.047663586935742026,0.047663586935742026
s__Bacteroides_thetaiotaomicron,0.04751875473056428,0.04751875473056428
s__Dialister_hominis,-0.04745232512597594,0.04745232512597594
s__Bacteroides_uniformis,-0.04682893125213641,0.04682893125213641
s__GGB3109_SGB4121,0.04413442948124634,0.04413442948124634
s__Streptococcus_parasanguinis,-0.04181575797076921,0.04181575797076921
s__Actinomyces_bouchesdurhonensis,-0.04137957739373204,0.04137957739373204
s__Blautia_faecis,-0.03567378882034473,0.03567378882034473
s__Enterobacter_hormaechei,0.03480115106414318,0.03480115106414318
s__GGB1456_SGB2019,0.0343715700620598,0.0343715700620598
s__Ruminococcus_callidus,0.034316598486336586,0.034316598486336586
s__Parasutterella_SGB9260,-0.033970283672969975,0.033970283672969975
s__Phascolarctobacterium_faecium,-0.03366212986047575,0.03366212986047575
s__Gemmiger_formicilis,0.03195482351654356,0.03195482351654356
s__GGB4456_SGB6141,0.030481977271696502,0.030481977271696502
s__Fusobacterium_nucleatum,0.0300874313698082,0.0300874313698082
s__TM7_phylum_sp_oral_taxon_348,0.029333402907082713,0.029333402907082713
s__Bifidobacterium_longum,-0.026886151353939382,0.026886151353939382
s__Lachnospira_pectinoschiza,-0.02665375681529235,0.02665375681529235
s__Clostridium_sp_AM33_3,0.02618459748840847,0.02618459748840847
s__Collinsella_aerofaciens,0.02470187687997281,0.02470187687997281
s__Blautia_stercoris,0.024411135985377495,0.024411135985377495
s__GGB74505_SGB47518,-0.023109830795043345,0.023109830795043345
s__GGB9423_SGB14792,-0.02190573659641398,0.02190573659641398
s__Enterocloster_bolteae,0.020957127170498763,0.020957127170498763
s__Anaeromassilibacillus_senegalensis,0.020783597180436583,0.020783597180436583
s__GGB4605_SGB6376,-0.019827145447298775,0.019827145447298775
s__Eisenbergiella_massiliensis,-0.017165721632599322,0.017165721632599322
s__Schaalia_SGB17168,0.01679607400957348,0.01679607400957348
s__Lachnospiraceae_bacterium_CLA_AA_H244,-0.015815448016373978,0.015815448016373978
s__Streptococcus_australis,-0.01504283472389377,0.01504283472389377
s__Tyzzerella_SGB4587,0.014118769427838747,0.014118769427838747
s__Schaalia_odontolytica,-0.01411619466232885,0.01411619466232885
s__Luoshenia_tenuis,0.01390926747704101,0.01390926747704101
s__Ligilactobacillus_salivarius,-0.013490132034507963,0.013490132034507963
s__Clostridium_symbiosum,-0.013108315825555933,0.013108315825555933
s__Lachnospiraceae_bacterium,-0.01226797645201543,0.01226797645201543
s__Bacteroides_cellulosilyticus,0.012225891575405518,0.012225891575405518
s__GGB3740_SGB5077,0.011060631474818467,0.011060631474818467
s__Bacteroides_nordii,0.010886101590934127,0.010886101590934127
s__Clostridium_transplantifaecale,-0.010249502982049153,0.010249502982049153
s__Blautia_SGB4815,0.007628234580679469,0.007628234580679469
s__Bacteroides_stercoris,0.005206292671052646,0.005206292671052646
s__GGB6649_SGB9391,0.004981024468342466,0.004981024468342466
s__Clostridium_scindens,-0.004778751352381881,0.004778751352381881
s__Ruminococcus_sp_AF13_28,0.003840931930582387,0.003840931930582387
s__Coprobacillus_cateniformis,-0.0036474459970134883,0.0036474459970134883
s__Collinsella_tanakaei,-0.002772640413673391,0.002772640413673391
s__Mediterraneibacter_butyricigenes,0.0022968952215958087,0.0022968952215958087
s__Streptococcus_thermophilus,-0.001409545900602845,0.001409545900602845
s__Ruminococcus_lactaris,0.001272993593277604,0.001272993593277604
